1861,05,02,Thursday,DWR_1861_05-1.jpg
NAIRN, 30.30, 44
ABERDEEN, 30.35, 42
LEITH, 30.29, 51
BERWICK, 30.21, 54
COPENHAGEN, 999.00, 999
ARDROSSAN, 30.32, 51
PORTRUSH, 30.35, 52
SHIELDS, 30.29, 47
SCARBOROUGH, 30.28, 47
HELIGOLAND, 999.00, 999
LIVERPOOL, 30.32, 53
HOLYHEAD, 999.00, 999
GALWAY, 30.41, 59
HELDER, 999.00, 999
YARMOUTH, 30.26, 48
VALENTIA, 30.45, 54
QUEENSTOWN, 30.36, 56
LONDON, 30.28, 52
DOVER, 30.25, 54
PORTSMOUTH, 30.35, 54
WEYMOUTH, 999.00, 999
PORTLAND, 30.33, 54
PLYMOUTH, 30.35, 53
PENZANCE, 30.38, 55
JERSEY, 30.36, 54
BREST, 999.00, 999
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 999
LISBON, 999.00, 999
