1861,05,28,Tuesday,DWR_1861_05-22.jpg
NAIRN, 30.12, 54
ABERDEEN, 30.14, 51
LEITH, 30.19, 55
BERWICK, 999.00, 53
COPENHAGEN, 999.00, 999
ARDROSSAN, 30.20, 53
PORTRUSH, 30.21, 52
SHIELDS, 30.21, 51
SCARBOROUGH, 30.22, 55
HELIGOLAND, 999.00, 999
LIVERPOOL, 30.22, 56
HOLYHEAD, 999.00, 999
GALWAY, 30.26, 60
HELDER, 999.00, 999
YARMOUTH, 30.17, 56
VALENTIA, 30.23, 58
QUEENSTOWN, 30.20, 54
LONDON, 30.11, 55
DOVER, 30.06, 54
PORTSMOUTH, 30.06, 58
WEYMOUTH, 999.00, 999
PORTLAND, 30.08, 54
PLYMOUTH, 30.07, 56
PENZANCE, 30.11, 57
JERSEY, 29.97, 55
BREST, 999.00, 999
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 999
LISBON, 999.00, 999
