1861,05,18,Saturday,DWR_1861_05-14.jpg
NAIRN, 30.32, 48
ABERDEEN, 30.30, 46
LEITH, 30.32, 48
BERWICK, 999.00, 51
COPENHAGEN, 999.00, 999
ARDROSSAN, 30.31, 53
PORTRUSH, 30.26, 56
SHIELDS, 30.32, 46
SCARBOROUGH, 30.31, 47
HELIGOLAND, 999.00, 999
LIVERPOOL, 30.32, 49
HOLYHEAD, 999.00, 999
GALWAY, 30.23, 65
HELDER, 999.00, 999
YARMOUTH, 30.29, 47
VALENTIA, 30.22, 64
QUEENSTOWN, 30.34, 62
LONDON, 30.30, 49
DOVER, 30.26, 49
PORTSMOUTH, 30.28, 58
WEYMOUTH, 999.00, 999
PORTLAND, 30.28, 52
PLYMOUTH, 30.25, 54
PENZANCE, 30.28, 55
JERSEY, 30.27, 52
BREST, 999.00, 999
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 999
LISBON, 999.00, 999
