1861,05,31,Friday,DWR_1861_05-25.jpg
NAIRN, 29.93, 54
ABERDEEN, 29.93, 55
LEITH, 29.95, 54
BERWICK, 29.90, 57
COPENHAGEN, 999.00, 999
ARDROSSAN, 29.94, 55
PORTRUSH, 29.89, 54
SHIELDS, 29.97, 53
SCARBOROUGH, 29.96, 56
HELIGOLAND, 999.00, 999
LIVERPOOL, 30.01, 59
HOLYHEAD, 999.00, 999
GALWAY, 29.93, 59
HELDER, 999.00, 999
YARMOUTH, 29.98, 58
VALENTIA, 30.00, 58
QUEENSTOWN, 29.98, 64
LONDON, 30.01, 57
DOVER, 29.97, 58
PORTSMOUTH, 30.05, 63
WEYMOUTH, 999.00, 999
PORTLAND, 30.05, 60
PLYMOUTH, 30.05, 61
PENZANCE, 30.09, 59
JERSEY, 30.10, 60
BREST, 999.00, 999
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 999
LISBON, 999.00, 999
