"FRENCH DAILY WEATHER REPORTS   1861-1881",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lisbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,January,February,March,April,May,June,July,August,September,October,November,December,1869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,761.9,778.2,760,766.8,770.5,763.8,765.2,768.7,,764.9,761,1,,10152.433656,10369.749168,10127.1024,10217.761632,10267.09092,10177.764911999999,10196.430048,10243.092888000001,,10192.430376,10140.43464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,773.1,775.5,765.1,767.1,770.1,766.1,764.7,767.3,,773.7,767.6,2,,10301.754744,10333.75212,10195.096824,10221.761304,10261.758024,10208.429064,10189.763928,10224.427752,,10309.754088,10228.427424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,775.6,774.7,,768.4,768.9,767.3,765.4,763.6,,771.2,769.2,760.8,3,10335.085344000001,10323.086328000001,,10239.093216,10245.759336,10224.427752,10199.096496,10175.098464,,10276.423488,10249.759008,10137.768192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,775.1,769,771.9,768.6,762.3,764.6,765.1,766.7,,768.4,768,760.2,4,10328.419224,10247.092560000001,10285.756056,10241.759664000001,10157.766552,10188.430704,10195.096824,10216.428408,,10239.093216,10233.76032,10129.768848000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,775.6,768.4,768.1,770.4,755.8,761.8,761.9,768,765.2,762.1,767.1,755.1,5,10335.085344000001,10239.093216,10235.093544000001,10265.757696,10071.106992,10151.100432,10152.433656,10233.76032,10196.430048,10155.100104000001,10221.761304,10061.774424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,775.6,769,766.9,770.6,,765.3,767.9,766,769.1,761.2,765.9,752.9,6,10335.085344000001,10247.092560000001,10219.094856,10268.424144,,10197.763272,10232.427096,10207.09584,10248.425784000001,10143.101088000001,10205.762616,10032.443496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,773.2,763.9,766.8,,769.7,766.9,761.6,765.9,762.9,764.7,,7,,10303.087968,10179.098136,10217.761632,,10256.425128,10219.094856,10148.433984000001,10205.762616,10165.765896,10189.763928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,773.7,772.6,756.8,770,763.9,767.6,765.9,762.2,763.9,,764.7,761.2,8,10309.754088,10295.088624,10084.439232,10260.4248,10179.098136,10228.427424,10205.762616,10156.433328000001,10179.098136,,10189.763928,10143.101088000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,770.1,774.7,754.4,759.2,,765.5,766.1,763.5,764,769.8,765.3,762.4,9,10261.758024,10323.086328000001,10052.441856,10116.436608,,10200.42972,10208.429064,10173.76524,10180.43136,10257.758351999999,10197.763272,10159.099776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,768.6,775,750.3,761.4,761.2,761,766.6,766.6,763.2,,769,,10,10241.759664000001,10327.086,9997.779671999999,10145.767536,10143.101088000001,10140.43464,10215.095184,10215.095184,10169.765568,,10247.092560000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
