SEFSHIP	1.0.0
ID	10-1136
Name	10-1136
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	3	27	12	0	0	52.35	2.87	1035.80	
1838	3	28	12	0	0	51.85	2.55	1039.20	
1838	3	29	12	0	0	50.84	1.42	1039.20	
1838	3	30	12	0	0	50.50	-1.17	1035.30	
1838	3	31	12	0	0	50.41	-2.32	1026.80	
1838	4	1	12	0	0	49.22	-5.91	1023.90	
1838	4	2	13	0	0	46.32	-9.16	1019.10	
1838	4	3	13	0	0	42.47	-12.85	1017.40	
1838	4	4	13	0	0	38.77	-13.68	1022.00	
1838	4	5	13	0	0	35.23	-15.21	1024.90	
1838	4	6	13	0	0	33.38	-15.74	1024.90	
1838	4	7	13	0	0	31.81	-15.84	1024.90	
1838	4	8	13	0	0	28.87	-14.38	1022.00	
1838	4	9	13	0	0	26.98	-16.69	1019.10	
1838	4	10	13	0	0	26.33	-17.99	1013.30	
1838	4	11	13	0	0	24.13	-18.67	1016.20	
1838	4	12	13	0	0	22.77	-19.86	1017.40	
1838	4	13	13	0	0	20.65	-20.61	1016.20	
1838	4	14	13	0	0	18.31	-21.02	1016.20	
1838	4	15	13	0	0	15.25	-21.70	1048.20	qc_reject
1838	4	17	13	0	0	10.36	-21.41	1013.30	
1838	4	18	13	0	0	8.29	-21.05	1004.60	qc_reject
1838	4	19	13	0	0	6.26	-20.96	1007.50	
1838	4	20	13	0	0	5.96	-21.15	1008.70	
1838	4	21	13	0	0	4.51	-21.23	1008.90	
1838	4	22	13	0	0	4.08	-20.92	1010.40	
1838	4	23	13	0	0	3.35	-20.19	1009.60	
1838	4	24	13	0	0	2.13	-19.17	1007.50	
1838	4	26	13	0	0	0.77	-19.33	1007.50	
1838	4	27	13	0	0	-0.39	-20.81	1007.50	
1838	4	28	13	0	0	-1.59	-21.91	1007.50	
1838	4	29	14	0	0	-3.11	-23.73	1007.50	
1838	4	30	14	0	0	-4.28	-25.49	1009.20	
1838	5	1	14	0	0	-7.47	-27.78	1010.90	
1838	5	2	14	0	0	-10.44	-29.82	1008.70	
1838	5	3	14	0	0	-12.81	-31.32	1010.40	
1838	5	4	14	0	0	-14.33	-32.49	1008.40	
1838	5	5	14	0	0	-15.33	-33.38	1004.60	qc_reject
1838	5	6	14	0	0	-16.43	-34.12	1010.40	
1838	5	7	14	0	0	-18.35	-35.76	1013.30	
1838	5	8	14	0	0	-19.70	-36.72	1007.50	
