SEFSHIP	1.0.0
ID	10-1189
Name	10-1189
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1839	2	26	12	0	0	48.97	-6.28	1016.40	
1839	2	27	13	0	0	47.73	-7.80	1016.60	
1839	2	28	13	0	0	46.65	-8.82	1017.20	
1839	3	1	13	0	0	46.85	-10.82	1015.20	
1839	3	2	13	0	0	46.87	-11.53	1015.00	
1839	3	3	13	0	0	45.75	-12.88	1015.00	
1839	3	4	13	0	0	44.70	-13.13	1014.40	
1839	3	5	13	0	0	41.57	-13.37	1015.60	
1839	3	6	13	0	0	38.65	-14.32	1016.00	
1839	3	7	13	0	0	35.58	-14.62	1016.00	
1839	3	8	13	0	0	33.67	-14.45	1016.60	
1839	3	9	13	0	0	32.43	-13.48	1016.60	
1839	3	10	13	0	0	32.23	-15.15	1016.60	
1839	3	11	13	0	0	30.20	-15.53	1016.70	
1839	3	16	13	0	0	26.00	-18.38	1017.00	
1839	3	17	13	0	0	23.95	-20.57	1017.00	
1839	3	18	14	0	0	21.98	-22.57	1016.60	
1839	3	19	14	0	0	20.50	-24.08	1016.40	
1839	3	20	14	0	0	19.18	-24.92	1016.40	
1839	3	21	14	0	0	17.98	-25.60	1016.40	
1839	3	22	14	0	0	16.77	-26.38	1016.30	
1839	3	23	14	0	0	14.73	-26.43	1016.20	
1839	3	24	14	0	0	12.43	-25.48	1015.40	
1839	3	25	14	0	0	10.00	-24.38	1016.20	
1839	3	26	14	0	0	7.70	-23.37	1016.20	
1839	3	27	14	0	0	5.63	-22.92	1016.20	qc_reject
1839	3	28	14	0	0	3.05	-22.68	1016.00	qc_reject
1839	3	29	14	0	0	1.38	-22.78	1015.90	qc_reject
1839	3	30	14	0	0	0.35	-22.88	1016.20	qc_reject
1839	3	31	14	0	0	-0.40	-23.47	1016.00	qc_reject
1839	4	1	14	0	0	-0.50	-23.77	1016.00	qc_reject
1839	4	2	14	0	0	-1.37	-23.73	1016.00	
1839	4	3	14	0	0	-2.65	-24.32	1016.00	qc_reject
