SEFSHIP	1.0.0
ID	10-35
Name	10-35
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	1	18	5	0	0	-6.35	105.12	1024.20	qc_reject
1838	1	19	5	0	0	-6.42	105.43	1022.50	qc_reject
1838	1	20	5	0	0	-5.90	105.07	1022.50	qc_reject
1838	1	21	5	0	0	-6.13	105.65	1022.50	qc_reject
1838	1	25	5	0	0	-6.47	104.73	1024.20	qc_reject
1838	1	26	5	0	0	-7.55	104.73	1024.20	qc_reject
1838	1	27	5	0	0	-9.68	104.83	1024.20	qc_reject
1838	1	28	5	0	0	-10.42	104.80	1024.50	qc_reject
1838	1	29	5	0	0	-11.07	104.57	1022.80	qc_reject
1838	1	30	5	0	0	-11.17	102.58	1024.20	qc_reject
1838	1	31	5	0	0	-11.62	101.92	1024.50	qc_reject
1838	2	1	5	0	0	-12.37	100.48	1025.20	qc_reject
1838	2	2	5	0	0	-13.40	99.02	1025.60	qc_reject
1838	2	3	6	0	0	-14.45	96.52	1023.50	qc_reject
1838	2	4	6	0	0	-15.22	93.88	1024.50	qc_reject
1838	2	5	6	0	0	-15.88	91.37	1024.50	qc_reject
1838	2	6	6	0	0	-16.72	88.40	1024.90	qc_reject
1838	2	7	6	0	0	-17.62	86.37	1025.60	qc_reject
1838	2	8	6	0	0	-17.92	84.97	1026.60	qc_reject
1838	2	9	6	0	0	-19.45	82.78	1029.70	qc_reject
1838	2	10	7	0	0	-21.60	79.88	1032.80	qc_reject
1838	2	11	7	0	0	-23.00	77.43	1031.40	qc_reject
1838	2	12	7	0	0	-24.35	74.55	1028.00	qc_reject
1838	2	13	7	0	0	-25.13	71.68	1032.10	qc_reject
1838	2	14	7	0	0	-25.95	69.55	1032.10	qc_reject
1838	2	15	8	0	0	-26.42	67.48	1031.40	qc_reject
1838	2	16	8	0	0	-26.97	65.72	1031.40	
1838	2	17	8	0	0	-27.85	63.20	1027.30	
1838	2	18	8	0	0	-28.50	59.85	1021.80	
1838	2	19	8	0	0	-28.75	58.42	1023.50	
1838	2	20	8	0	0	-28.25	56.17	1030.00	
1838	2	22	9	0	0	-28.85	50.70	1027.30	
1838	2	23	9	0	0	-29.23	48.68	1026.90	
1838	2	24	9	0	0	-29.32	47.25	1028.60	
1838	2	25	9	0	0	-29.65	43.37	1032.10	qc_reject
1838	2	26	9	0	0	-30.50	40.35	1032.10	qc_reject
1838	2	27	10	0	0	-30.88	37.47	1032.40	qc_reject
1838	2	28	10	0	0	-31.75	34.37	1024.50	
1838	3	1	10	0	0	-31.87	33.13	1030.70	qc_reject
1838	3	2	10	0	0	-32.30	31.45	1019.70	
1838	3	3	10	0	0	-33.25	28.35	1010.50	
1838	3	4	10	0	0	-34.98	24.55	1006.00	
1838	3	5	10	0	0	-34.38	24.33	1005.70	
1838	3	6	10	0	0	-34.93	24.10	1009.80	
1838	3	7	10	0	0	-34.42	25.22	1017.70	
1838	3	8	10	0	0	-34.75	24.73	1013.90	
1838	3	9	10	0	0	-34.92	24.15	1010.10	
1838	3	10	10	0	0	-34.95	23.60	1002.60	
1838	3	11	10	0	0	-34.62	23.47	1010.10	
1838	3	12	10	0	0	-34.82	23.15	1011.10	
1838	3	13	11	0	0	-35.32	21.60	1010.10	
1838	3	14	11	0	0	-35.30	18.28	1008.40	
1838	3	15	11	0	0	-33.53	15.52	1006.70	
1838	3	16	11	0	0	-31.50	12.37	1013.50	
1838	3	17	11	0	0	-29.52	9.13	1013.50	
1838	3	18	12	0	0	-27.57	6.45	1012.90	
1838	3	19	12	0	0	-25.75	6.07	1010.80	
1838	3	20	12	0	0	-24.35	4.96	1009.80	
1838	3	21	12	0	0	-23.77	3.85	1009.80	
1838	3	22	12	0	0	-23.18	1.47	1010.50	
1838	3	23	12	0	0	-22.25	-0.73	1011.80	
1838	3	24	12	0	0	-19.98	-1.13	1012.20	
1838	3	25	12	0	0	-17.63	-3.20	1011.50	
1838	3	26	12	0	0	-16.12	-5.10	1010.80	
1838	4	1	12	0	0	-15.62	-5.87	1009.80	
1838	4	2	13	0	0	-13.93	-7.95	1009.80	
1838	4	3	13	0	0	-12.17	-10.08	1009.80	
1838	4	4	13	0	0	-10.45	-12.18	1007.40	
1838	4	5	13	0	0	-9.15	-13.82	1008.10	
1838	4	6	13	0	0	-8.35	-14.57	1009.40	
1838	4	7	13	0	0	-7.32	-15.13	1010.10	
1838	4	8	13	0	0	-6.27	-16.15	1009.80	
1838	4	9	13	0	0	-4.72	-17.92	1007.40	
1838	4	10	13	0	0	-3.38	-19.75	1008.70	
