SEFSHIP	1.0.0
ID	10-1269
Name	10-1269
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	8	19	12	0	0	51.83	3.73	1014.60	
1838	8	20	12	0	0	52.03	2.97	1001.20	qc_reject
1838	8	21	12	0	0	51.82	2.08	997.20	
1838	8	22	12	0	0	52.10	2.50	1001.20	
1838	8	23	12	0	0	51.90	2.63	1018.60	qc_reject
1838	8	24	12	0	0	52.05	2.93	1023.90	
1838	8	25	12	0	0	51.10	1.73	1023.90	
1838	8	26	12	0	0	50.77	0.82	1027.90	
1838	8	27	12	0	0	50.23	0.23	1021.20	
1838	8	28	12	0	0	50.10	-0.85	1019.90	
