SEFSHIP	1.0.0
ID	10-900
Name	10-900
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1839	9	1	12	0	0	49.85	-2.38	986.00	
1839	9	2	12	0	0	50.10	-1.92	988.90	
1839	9	3	12	0	0	50.03	-1.37	1000.50	
1839	9	4	12	0	0	50.10	-1.53	1009.20	
1839	9	5	12	0	0	50.05	-2.20	1012.10	
1839	9	6	12	0	0	50.17	-3.27	1017.90	
1839	9	7	12	0	0	49.97	-4.48	1006.30	
1839	9	8	12	0	0	49.83	-4.88	1015.00	
1839	9	9	12	0	0	49.58	-5.62	1012.10	
1839	9	10	12	0	0	49.12	-6.57	1017.90	
1839	9	11	13	0	0	48.50	-8.82	1015.00	
1839	9	12	13	0	0	46.17	-11.20	1017.90	
1839	9	13	13	0	0	43.62	-12.02	1006.30	
1839	9	14	13	0	0	40.80	-12.93	1003.40	
1839	9	15	13	0	0	37.47	-15.15	1017.90	
1839	9	16	13	0	0	34.87	-16.10	1023.70	
1839	9	17	13	0	0	34.03	-16.37	1023.70	
1839	9	18	13	0	0	33.17	-16.45	1023.70	
1839	9	19	13	0	0	31.63	-16.43	1023.70	
1839	9	20	13	0	0	31.18	-16.58	1023.70	
1839	9	21	13	0	0	29.25	-17.37	1023.70	
1839	9	22	13	0	0	27.85	-17.55	1023.70	
1839	9	23	13	0	0	25.97	-19.27	1020.80	
1839	9	27	14	0	0	16.17	-26.35	1012.10	
1839	9	28	14	0	0	14.62	-26.45	1015.00	
1839	9	29	14	0	0	12.90	-25.63	1015.00	
1839	10	8	13	0	0	4.47	-17.78	1015.00	
1839	10	11	13	0	0	2.03	-15.57	1015.00	
1839	10	20	14	0	0	-17.70	-23.80	1017.90	
1839	10	21	14	0	0	-20.85	-24.02	1020.80	
1839	10	22	14	0	0	-23.97	-22.73	1020.80	
1839	10	23	13	0	0	-27.02	-21.50	1020.80	
1839	10	24	13	0	0	-29.93	-19.67	1020.80	
1839	10	25	13	0	0	-32.12	-17.55	1020.80	
1839	10	26	13	0	0	-33.38	-14.52	1020.80	
1839	10	27	13	0	0	-34.62	-10.88	1020.80	
1839	10	28	13	0	0	-34.63	-9.18	1020.80	
1839	10	29	12	0	0	-35.42	-4.28	1020.80	
1839	10	30	12	0	0	-36.17	-2.03	1020.80	
1839	10	31	12	0	0	-36.37	1.03	1023.70	
1839	11	1	12	0	0	-35.70	2.27	1020.80	
1839	11	2	12	0	0	-36.43	5.50	1017.90	
1839	11	3	11	0	0	-35.97	8.57	1023.70	
1839	11	4	11	0	0	-36.87	9.90	1023.70	
1839	11	5	11	0	0	-37.43	13.62	1038.30	qc_reject
1839	11	6	11	0	0	-39.47	17.12	1020.80	
1839	11	7	11	0	0	-39.60	19.23	1020.80	
1839	11	8	11	0	0	-39.92	22.20	1020.80	
1839	11	9	10	0	0	-39.75	27.38	1020.80	
1839	11	10	10	0	0	-39.60	31.00	1020.80	
1839	11	12	9	0	0	-39.23	37.93	1009.20	
1839	11	13	9	0	0	-39.15	43.02	1020.80	
1839	11	14	9	0	0	-37.65	46.52	1023.70	
1839	11	17	8	0	0	-39.90	62.67	1009.20	
1839	11	18	8	0	0	-39.67	65.53	1015.00	
1839	11	19	8	0	0	-39.72	66.32	1017.90	
1839	11	20	8	0	0	-39.83	67.18	1015.00	
1839	11	24	6	0	0	-37.67	82.75	1012.10	
1839	11	25	6	0	0	-37.97	86.87	1015.00	
1839	11	26	6	0	0	-36.65	89.48	1017.90	
1839	11	27	6	0	0	-33.77	92.18	1023.70	
1839	11	28	6	0	0	-30.77	94.65	1020.80	
1839	11	29	6	0	0	-27.78	97.03	1023.70	
1839	11	30	5	0	0	-24.67	99.23	1017.90	
1839	12	1	5	0	0	-22.23	99.95	1023.70	qc_reject
1839	12	4	5	0	0	-14.23	102.08	1017.90	qc_reject
1839	12	5	5	0	0	-11.75	102.57	1015.00	
1839	12	7	5	0	0	-7.55	103.78	1015.00	qc_reject
