SEFSHIP	1.0.0
ID	10-159
Name	10-159
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1839	12	5	12	0	0	49.35	-5.17	1029.20	
1839	12	6	12	0	0	48.63	-6.70	1024.20	
1839	12	7	13	0	0	47.88	-10.68	1017.40	
1839	12	8	13	0	0	46.20	-13.88	998.80	
1839	12	9	13	0	0	43.92	-15.65	1002.10	
1839	12	10	13	0	0	41.47	-14.90	1005.50	
1839	12	11	13	0	0	38.73	-14.60	1009.60	
1839	12	12	13	0	0	35.95	-13.20	1012.30	
1839	12	13	13	0	0	36.22	-14.30	1015.70	
1839	12	14	13	0	0	36.28	-18.43	995.40	
1839	12	15	13	0	0	37.30	-19.32	1002.10	
1839	12	16	13	0	0	36.23	-19.30	1008.90	
1839	12	17	13	0	0	37.27	-21.13	1008.90	
1839	12	18	13	0	0	34.90	-20.22	1015.70	
1839	12	19	13	0	0	34.83	-19.82	1015.70	
1839	12	20	13	0	0	33.18	-19.02	1019.10	
1839	12	21	13	0	0	33.27	-20.68	1017.40	
1839	12	22	13	0	0	33.53	-21.60	1015.70	
1839	12	23	13	0	0	32.42	-20.00	1015.70	
1839	12	24	13	0	0	32.70	-18.43	1019.10	
1839	12	25	13	0	0	32.85	-20.07	1015.70	
1839	12	26	14	0	0	33.28	-23.67	1008.90	
1839	12	27	14	0	0	34.43	-23.67	1008.90	
1839	12	28	14	0	0	33.75	-23.82	1005.50	
1839	12	29	14	0	0	33.38	-25.38	1003.80	
1839	12	30	14	0	0	32.25	-24.80	1005.50	
1839	12	31	14	0	0	32.13	-24.95	1005.50	
