SEFSHIP	1.0.0
ID	10-GROTIUS
Name	10-GROTIUS
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1839	2	4	16	0	0	39.23	-63.72	1003.80	
1839	2	5	16	0	0	38.17	-60.72	996.90	
1839	2	6	16	0	0	37.03	-56.95	1000.20	
1839	2	7	16	0	0	36.32	-53.85	1015.40	
1839	2	8	15	0	0	35.77	-51.57	1006.90	
1839	2	9	15	0	0	34.33	-47.30	1010.10	
1839	2	10	15	0	0	34.30	-43.97	1010.10	
1839	2	11	15	0	0	34.25	-42.62	1010.10	
1839	2	12	15	0	0	34.23	-41.50	1010.10	
1839	2	13	15	0	0	34.10	-40.40	1010.40	
1839	2	14	15	0	0	33.68	-40.47	1010.10	
1839	2	15	15	0	0	34.03	-39.60	1010.10	
1839	2	16	15	0	0	34.07	-39.47	1010.40	
1839	2	17	15	0	0	33.60	-38.87	1010.00	
1839	2	18	15	0	0	32.85	-38.47	1010.30	
1839	2	19	15	0	0	32.48	-38.18	1010.30	
1839	2	20	15	0	0	30.93	-38.82	1009.80	
1839	2	21	14	0	0	31.47	-36.03	1009.90	
1839	11	6	9	0	0	-26.90	51.48	958.80	qc_reject
1839	11	7	9	0	0	-27.68	48.87	959.50	qc_reject
1839	11	10	9	0	0	-29.32	43.25	965.70	qc_reject
1839	11	11	9	0	0	-29.87	43.33	965.80	qc_reject
1839	11	12	9	0	0	-30.08	42.12	969.90	qc_reject
1839	11	13	9	0	0	-29.53	40.78	969.80	qc_reject
1839	11	14	9	0	0	-29.80	39.12	975.90	qc_reject
1839	11	15	10	0	0	-31.08	37.12	976.70	qc_reject
1839	11	16	10	0	0	-31.93	35.07	1009.90	
1839	11	17	10	0	0	-32.08	33.63	976.40	qc_reject
1839	11	18	10	0	0	-32.90	33.27	982.90	qc_reject
1839	11	19	10	0	0	-34.12	32.07	983.00	qc_reject
1839	11	21	10	0	0	-33.33	30.25	983.00	qc_reject
1839	11	22	10	0	0	-33.97	28.43	1020.20	
