SEFSHIP	1.0.0
ID	10-185
Name	10-185
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1839	10	10	13	0	0	45.77	-10.78	1014.20	
1839	10	13	13	0	0	39.00	-13.60	1014.20	
1839	10	23	14	0	0	18.32	-26.18	1014.20	
1839	10	24	14	0	0	15.67	-26.58	1007.40	
1839	10	25	14	0	0	13.92	-26.53	1012.20	
1839	10	26	14	0	0	11.22	-25.42	1016.20	
1839	10	27	14	0	0	10.20	-23.45	1013.20	
1839	10	29	13	0	0	7.98	-22.07	1014.20	
1839	10	30	13	0	0	7.23	-21.30	1014.20	
1839	10	31	13	0	0	6.27	-20.93	1014.20	
1839	11	1	13	0	0	5.00	-20.07	1013.90	
1839	11	2	13	0	0	4.78	-20.38	1014.20	
1839	11	3	13	0	0	4.53	-20.45	1015.90	
1839	11	4	13	0	0	4.38	-20.27	1015.90	
1839	11	5	13	0	0	2.93	-21.10	1014.20	
1839	11	6	14	0	0	1.28	-23.32	1014.20	
1839	11	7	14	0	0	-0.53	-24.67	1015.90	
1839	11	8	14	0	0	-2.48	-26.18	1015.90	
1839	11	9	14	0	0	-4.63	-27.43	1016.60	
1839	11	10	14	0	0	-7.00	-28.45	1016.60	
1839	11	11	14	0	0	-9.55	-29.07	1010.80	
1839	11	12	14	0	0	-11.67	-29.60	1012.50	
1839	11	13	14	0	0	-14.30	-29.92	1016.60	
1839	11	14	14	0	0	-17.12	-29.82	1018.60	
1839	11	15	14	0	0	-20.23	-29.82	1018.60	
1839	11	16	14	0	0	-22.43	-29.27	1017.90	
1839	11	17	14	0	0	-25.02	-28.03	1017.60	
1839	11	18	14	0	0	-26.97	-25.68	1016.20	
1839	11	19	14	0	0	-29.12	-23.53	1004.00	qc_reject
1839	11	20	13	0	0	-30.57	-20.55	997.30	qc_reject
1839	11	21	13	0	0	-31.08	-17.87	1005.70	
1839	11	22	13	0	0	-31.68	-15.22	986.80	qc_reject
1839	11	23	13	0	0	-31.95	-14.23	986.80	qc_reject
1839	11	24	13	0	0	-32.52	-14.67	1026.10	
1839	11	25	13	0	0	-34.32	-13.38	1018.30	
1839	11	26	13	0	0	-35.78	-10.37	1018.30	
1839	11	27	12	0	0	-36.35	-6.85	1014.90	
1839	11	30	12	0	0	-36.18	3.18	1010.80	
1839	12	1	11	0	0	-35.88	7.53	1018.90	
1839	12	2	11	0	0	-36.10	10.92	1025.70	
1839	12	3	11	0	0	-37.88	9.55	1026.10	
1839	12	4	11	0	0	-38.00	11.63	1017.90	
1839	12	6	11	0	0	-35.40	18.00	1017.90	
1839	12	7	11	0	0	-35.68	18.03	1014.20	
1839	12	23	11	0	0	-34.52	18.02	1014.20	
1839	12	24	11	0	0	-36.37	19.02	1014.20	
1839	12	25	10	0	0	-38.30	22.62	1016.90	
1839	12	26	10	0	0	-38.03	25.87	1012.50	
1839	12	27	10	0	0	-37.98	25.93	1008.10	
1839	12	28	10	0	0	-37.98	29.43	1004.00	
1839	12	30	10	0	0	-37.82	35.17	1014.20	
1839	12	31	10	0	0	-37.90	35.12	1017.60	
