SEFSHIP	1.0.0
ID	10-727
Name	10-727
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	12	11	12	0	0	51.85	3.75	1025.10	
1838	12	12	12	0	0	51.58	2.65	1025.10	
1838	12	13	12	0	0	51.18	1.63	1021.80	
1838	12	14	12	0	0	50.55	-0.05	1028.50	
1838	12	15	12	0	0	50.12	-3.75	1025.10	
1838	12	16	12	0	0	49.03	-5.97	1025.10	
1838	12	18	13	0	0	48.12	-10.20	1018.40	
1838	12	19	13	0	0	47.85	-11.70	1008.20	
1838	12	20	13	0	0	47.27	-13.07	1021.80	
1838	12	22	13	0	0	46.62	-15.92	1008.20	
1838	12	24	13	0	0	46.75	-14.72	1008.20	
1838	12	26	13	0	0	42.30	-15.38	1025.10	
1838	12	28	13	0	0	36.27	-16.98	1031.90	
1838	12	30	13	0	0	32.42	-18.92	1028.50	
1839	1	1	13	0	0	29.07	-21.56	1028.50	
1839	1	2	14	0	0	27.18	-23.83	1028.50	
1839	1	3	14	0	0	25.85	-25.54	1021.80	
1839	1	4	14	0	0	25.07	-26.13	1025.10	
1839	1	6	14	0	0	21.50	-30.56	1025.10	qc_reject
1839	1	7	14	0	0	19.42	-33.24	1025.10	qc_reject
1839	1	8	14	0	0	17.38	-35.65	1021.80	
1839	1	9	15	0	0	15.62	-37.76	1021.80	qc_reject
1839	1	10	15	0	0	13.78	-39.74	1021.80	qc_reject
1839	1	11	15	0	0	12.43	-41.22	1015.00	
1839	1	12	15	0	0	11.27	-42.77	1015.00	
1839	1	13	15	0	0	9.98	-43.78	1015.00	
1839	1	14	15	0	0	8.13	-45.63	1015.00	
1839	1	15	15	0	0	6.63	-47.71	1015.00	
1839	1	16	15	0	0	5.57	-49.78	1015.00	
1839	1	17	15	0	0	5.28	-52.00	1015.00	
