SEFSHIP	1.0.0
ID	10-797
Name	10-797
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	9	5	12	0	0	51.38	2.13	1004.50	
1838	9	6	12	0	0	51.13	1.73	991.00	qc_reject
1838	9	7	12	0	0	50.80	1.33	1000.10	
1838	9	8	12	0	0	50.60	-0.24	1000.40	
1838	9	9	12	0	0	50.40	-1.82	1025.80	
1838	9	10	12	0	0	49.92	-3.40	1030.20	
1838	9	11	12	0	0	48.98	-6.87	1029.60	
1838	9	12	13	0	0	47.58	-8.93	1029.60	
1838	9	13	13	0	0	47.53	-10.08	1029.90	
1838	9	14	13	0	0	46.52	-10.33	1015.70	
1838	9	15	13	0	0	44.72	-13.27	1005.50	
1838	9	16	13	0	0	42.28	-15.10	997.70	
1838	9	17	13	0	0	39.78	-16.12	1010.60	
1838	9	18	13	0	0	38.33	-16.15	1017.40	
1838	9	19	13	0	0	36.27	-17.42	1029.20	
1838	9	20	13	0	0	33.95	-17.82	1030.20	
1838	9	21	13	0	0	31.20	-18.28	1023.50	
1838	9	22	13	0	0	28.55	-19.45	1022.10	
1838	9	23	13	0	0	26.25	-20.52	1017.40	
1838	9	24	13	0	0	24.18	-22.18	1023.50	
1838	9	25	14	0	0	21.67	-24.27	1020.10	
1838	9	26	14	0	0	18.25	-26.03	1017.40	
1838	9	27	14	0	0	14.75	-26.55	1013.30	
1838	9	28	14	0	0	13.85	-27.32	1016.70	
1838	9	29	14	0	0	13.42	-27.75	1017.00	
1838	9	30	14	0	0	11.45	-26.67	1014.00	
1838	10	1	14	0	0	10.83	-26.73	1016.70	
1838	10	2	14	0	0	9.38	-25.27	1015.30	
1838	10	3	14	0	0	9.47	-24.82	1013.00	
1838	10	4	14	0	0	9.32	-24.23	1013.60	
1838	10	5	14	0	0	7.98	-23.23	1013.30	
1838	10	6	13	0	0	7.02	-22.12	1014.00	
