SEFSHIP	1.0.0
ID	10-ALLIGATOR
Name	10-ALLIGATOR
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	10	27	3	0	0	-11.36	132.15	1011.80	
1838	10	28	3	0	0	-11.36	132.15	1011.80	
1838	10	29	3	0	0	-11.36	132.15	1011.80	
1838	10	30	3	0	0	-11.36	132.15	1010.80	
1838	10	31	3	0	0	-11.36	132.15	1010.80	
1838	11	1	3	0	0	-11.36	132.15	1011.40	
1838	11	2	3	0	0	-11.36	132.15	1012.50	
1838	11	3	3	0	0	-11.36	132.15	1013.50	
1838	11	4	3	0	0	-11.36	132.15	1011.10	
1838	11	5	3	0	0	-11.36	132.15	1011.80	
1838	11	6	3	0	0	-11.36	132.15	1011.40	
1838	11	7	3	0	0	-11.36	132.15	1011.10	
1838	11	9	3	0	0	-11.36	132.15	1009.10	
1838	11	10	3	0	0	-11.36	132.15	1010.80	
1838	11	11	3	0	0	-11.36	132.15	1009.10	
1838	11	12	3	0	0	-11.36	132.15	1009.10	
1838	11	13	3	0	0	-11.36	132.15	1009.70	
1838	11	14	3	0	0	-11.36	132.15	1007.40	
1838	11	15	3	0	0	-11.36	132.15	1008.10	
1838	11	16	3	0	0	-11.36	132.15	1008.40	
1838	11	17	3	0	0	-11.36	132.15	1009.10	
1838	11	18	3	0	0	-11.36	132.15	1008.10	
1838	11	19	3	0	0	-11.36	132.15	1007.40	
1838	11	20	3	0	0	-11.36	132.15	1007.00	
1838	11	21	3	0	0	-11.36	132.15	1008.40	
1838	11	22	3	0	0	-11.36	132.15	1006.70	
1838	11	23	3	0	0	-11.36	132.15	1007.70	
1838	11	24	3	0	0	-11.36	132.15	1009.10	
1838	11	25	3	0	0	-11.36	132.15	1008.40	
1838	11	26	3	0	0	-11.36	132.15	1008.40	
1838	11	27	3	0	0	-11.36	132.15	1008.70	
1838	11	28	3	0	0	-11.36	132.15	1007.40	
1838	11	30	3	0	0	-11.36	132.15	1009.40	
1838	12	1	3	0	0	-11.36	132.15	1010.80	
1838	12	2	3	0	0	-11.36	132.15	1009.10	
1838	12	3	3	0	0	-11.36	132.15	1009.10	
1838	12	4	3	0	0	-11.36	132.15	1009.10	
1838	12	6	3	0	0	-11.36	132.15	1009.70	
1838	12	7	3	0	0	-11.36	132.15	1008.40	
1838	12	8	3	0	0	-11.36	132.15	1005.70	
1838	12	9	3	0	0	-11.36	132.15	1007.70	
1838	12	10	3	0	0	-11.36	132.15	1008.10	
1838	12	11	3	0	0	-11.36	132.15	1008.10	
1838	12	12	3	0	0	-11.36	132.15	1007.70	
1838	12	13	3	0	0	-11.36	132.15	1006.40	
1838	12	14	3	0	0	-11.36	132.15	1008.10	
1838	12	15	3	0	0	-11.36	132.15	1007.40	
1838	12	16	3	0	0	-11.36	132.15	1010.10	
1838	12	17	3	0	0	-11.36	132.15	1007.40	
1838	12	19	3	0	0	-11.36	132.15	1008.10	
1838	12	20	3	0	0	-11.36	132.15	1008.10	
1838	12	21	3	0	0	-11.36	132.15	1008.40	
1838	12	22	3	0	0	-11.36	132.15	1008.40	
1838	12	23	3	0	0	-11.36	132.15	1005.70	
1838	12	24	3	0	0	-11.36	132.15	1006.70	
1838	12	25	3	0	0	-11.36	132.15	1007.40	
1838	12	27	3	0	0	-11.36	132.15	1005.70	
1838	12	28	3	0	0	-11.36	132.15	1004.70	
1838	12	29	3	0	0	-11.36	132.15	1005.70	
1838	12	30	3	0	0	-11.36	132.15	1005.00	
1838	12	31	3	0	0	-11.36	132.15	1004.30	
1839	1	1	3	0	0	-11.36	132.15	1005.00	
1839	1	2	3	0	0	-11.36	132.15	1006.00	
1839	1	3	3	0	0	-11.36	132.15	1006.70	
1839	1	4	3	0	0	-11.36	132.15	1007.70	
1839	1	5	3	0	0	-11.36	132.15	1008.10	
1839	1	6	3	0	0	-11.36	132.15	1008.10	
1839	1	7	3	0	0	-11.36	132.15	1008.10	
1839	1	8	3	0	0	-11.36	132.15	1003.00	
1839	1	9	3	0	0	-11.36	132.15	1001.60	
1839	1	12	3	0	0	-11.36	132.15	1007.00	
1839	1	13	3	0	0	-11.36	132.15	1006.40	
1839	1	14	3	0	0	-11.36	132.15	1006.70	
1839	1	15	3	0	0	-11.36	132.15	1007.00	
1839	1	16	3	0	0	-11.36	132.15	1005.70	
1839	1	17	3	0	0	-11.36	132.15	1005.70	
1839	1	18	3	0	0	-11.36	132.15	1005.70	
1839	1	19	3	0	0	-11.36	132.15	1004.30	
1839	1	20	3	0	0	-11.36	132.15	1004.30	
1839	1	21	3	0	0	-11.36	132.15	1005.40	
1839	1	22	3	0	0	-11.36	132.15	1004.30	
1839	1	23	3	0	0	-11.36	132.15	1003.00	
1839	1	24	3	0	0	-11.36	132.15	1004.30	
1839	1	25	3	0	0	-11.36	132.15	1004.00	
1839	1	26	3	0	0	-11.36	132.15	1008.10	
1839	1	27	3	0	0	-11.36	132.15	1005.70	
1839	1	28	3	0	0	-11.36	132.15	1008.40	
1839	1	29	3	0	0	-11.36	132.15	1005.40	
1839	1	30	3	0	0	-11.36	132.15	1006.40	
1839	1	31	3	0	0	-11.36	132.15	1006.40	
1839	2	3	3	0	0	-11.36	132.15	1005.00	
1839	2	4	3	0	0	-11.36	132.15	1005.40	
1839	2	5	3	0	0	-11.36	132.15	1005.70	
1839	2	6	3	0	0	-11.36	132.15	1007.00	
1839	2	7	3	0	0	-11.36	132.15	1008.10	
1839	2	8	3	0	0	-11.36	132.15	1008.40	
1839	2	9	3	0	0	-11.36	132.15	1007.00	
1839	2	10	3	0	0	-11.36	132.15	1007.70	
1839	2	11	3	0	0	-11.36	132.15	1008.10	
1839	2	12	3	0	0	-11.36	132.15	1007.00	
1839	2	13	3	0	0	-11.36	132.15	1006.70	
1839	2	14	3	0	0	-11.36	132.15	1009.10	
1839	2	15	3	0	0	-11.36	132.15	1008.10	
1839	2	16	3	0	0	-11.36	132.15	1006.70	
1839	2	17	3	0	0	-11.36	132.15	1006.00	
1839	2	18	3	0	0	-11.36	132.15	1006.70	
1839	2	19	3	0	0	-11.36	132.15	1004.70	
1839	2	20	3	0	0	-11.36	132.15	1007.40	
1839	2	21	3	0	0	-11.36	132.15	1006.40	
1839	2	23	3	0	0	-11.36	132.15	1004.00	
1839	2	24	3	0	0	-11.36	132.15	1006.70	
1839	2	25	3	0	0	-11.36	132.15	1007.00	
1839	2	27	3	0	0	-11.36	132.15	1006.70	
1839	2	28	3	0	0	-11.36	132.15	1005.40	
1839	3	2	3	0	0	-11.36	132.15	1005.70	
1839	3	3	3	0	0	-11.36	132.15	1007.40	
1839	3	4	3	0	0	-11.36	132.15	1006.70	
1839	3	5	3	0	0	-11.36	132.15	1005.40	
1839	3	6	3	0	0	-11.36	132.15	1006.40	
1839	3	7	3	0	0	-11.36	132.15	1006.70	
1839	3	8	3	0	0	-11.36	132.15	1007.70	
1839	3	9	3	0	0	-11.36	132.15	1008.40	
1839	3	10	3	0	0	-11.36	132.15	1008.10	
1839	3	11	3	0	0	-11.36	132.15	1007.70	
1839	3	12	3	0	0	-11.36	132.15	1007.70	
1839	3	13	3	0	0	-11.36	132.15	1007.70	
1839	3	14	3	0	0	-11.36	132.15	1007.40	
1839	3	15	3	0	0	-11.36	132.15	1008.10	
1839	3	16	3	0	0	-11.36	132.15	1006.00	
1839	3	18	3	0	0	-11.36	132.15	1005.00	
1839	3	19	3	0	0	-11.36	132.15	1005.00	
1839	3	20	3	0	0	-11.36	132.15	1004.70	
1839	3	21	3	0	0	-11.36	132.15	1005.40	
1839	3	22	3	0	0	-11.36	132.15	1005.70	
1839	3	23	3	0	0	-11.36	132.15	1005.00	
1839	3	24	3	0	0	-11.36	132.15	1005.70	
1839	3	25	3	0	0	-11.36	132.15	1004.30	
1839	3	26	3	0	0	-11.36	132.15	1004.70	
1839	3	27	3	0	0	-11.36	132.15	1005.40	
1839	3	28	3	0	0	-11.36	132.15	1007.00	
1839	3	29	3	0	0	-11.36	132.15	1008.70	
1839	3	30	3	0	0	-11.36	132.15	1006.70	
1839	3	31	3	0	0	-11.36	132.15	1007.70	
1839	4	1	3	0	0	-11.36	132.15	1009.10	
1839	4	2	3	0	0	-11.36	132.15	1010.40	
1839	4	3	3	0	0	-11.36	132.15	1010.10	
1839	4	4	3	0	0	-11.36	132.15	1009.10	
1839	4	5	3	0	0	-11.36	132.15	1010.10	
1839	4	6	3	0	0	-11.36	132.15	1010.40	
1839	4	7	3	0	0	-11.36	132.15	1008.40	
1839	4	8	3	0	0	-11.36	132.15	1009.10	
1839	4	9	3	0	0	-11.36	132.15	1009.10	
1839	4	10	3	0	0	-11.36	132.15	1008.70	
1839	4	11	3	0	0	-11.36	132.15	1007.70	
1839	4	12	3	0	0	-11.36	132.15	1008.10	
1839	4	14	3	0	0	-11.36	132.15	1009.10	
1839	4	15	3	0	0	-11.36	132.15	1008.70	
1839	4	17	3	0	0	-11.36	132.15	1010.10	
1839	4	18	3	0	0	-11.36	132.15	1008.70	
1839	4	20	3	0	0	-11.36	132.15	1008.40	
1839	4	21	3	0	0	-11.36	132.15	1007.70	
1839	4	22	3	0	0	-11.36	132.15	1009.10	
1839	4	23	3	0	0	-11.36	132.15	1009.40	
1839	4	24	3	0	0	-11.36	132.15	1007.70	
1839	4	25	3	0	0	-11.36	132.15	1009.10	
1839	4	26	3	0	0	-11.36	132.15	1008.10	
1839	4	27	3	0	0	-11.36	132.15	1007.40	
1839	4	28	3	0	0	-11.36	132.15	1007.40	
1839	4	29	3	0	0	-11.36	132.15	1007.70	
1839	4	30	3	0	0	-11.36	132.15	1008.70	
1839	5	3	3	0	0	-11.36	132.15	1011.10	
1839	5	5	3	0	0	-11.36	132.15	1011.40	
1839	5	6	3	0	0	-11.36	132.15	1012.10	
1839	5	7	3	0	0	-11.36	132.15	1011.40	
1839	5	8	3	0	0	-11.36	132.15	1012.10	
1839	5	9	3	0	0	-11.36	132.15	1011.10	
1839	5	10	3	0	0	-11.36	132.15	1011.80	
1839	5	11	3	0	0	-11.36	132.15	1011.80	
1839	5	12	3	0	0	-11.36	132.15	1011.80	
1839	5	13	3	0	0	-11.36	132.15	1011.40	
1839	5	14	3	0	0	-11.36	132.15	1011.40	
1839	5	15	3	0	0	-11.36	132.15	1013.50	
1839	5	16	3	0	0	-11.36	132.15	1011.80	
1839	5	17	3	0	0	-11.36	132.15	1010.40	
1839	5	19	3	0	0	-11.36	132.15	1010.10	
1839	5	22	3	0	0	-11.36	132.15	1010.40	
1839	5	24	3	0	0	-11.36	132.15	1007.70	
1839	5	25	3	0	0	-11.36	132.15	1008.10	
