SEFSHIP	1.0.0
ID	10-1831
Name	10-1831
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	3	4	4	0	0	-9.32	115.23	1012.00	
1838	3	5	4	0	0	-10.18	115.15	1013.00	
1838	3	6	4	0	0	-10.65	114.10	1013.70	
1838	3	7	4	0	0	-10.77	114.08	1013.40	
1838	3	8	4	0	0	-10.73	112.87	1013.70	
1838	3	9	4	0	0	-11.07	112.82	1013.70	
1838	3	10	4	0	0	-11.62	112.78	1012.00	
1838	3	11	4	0	0	-12.47	112.85	1013.70	
1838	3	12	4	0	0	-13.32	113.32	1013.70	
1838	3	13	5	0	0	-13.27	112.20	1013.70	
1838	3	14	5	0	0	-13.08	110.57	1012.00	
1838	3	15	5	0	0	-13.67	108.83	1013.70	
1838	3	16	5	0	0	-14.05	107.05	1013.70	
1838	3	17	5	0	0	-14.58	104.78	1013.70	
1838	3	18	5	0	0	-15.37	102.20	1011.30	
1838	3	19	5	0	0	-15.82	98.97	1012.00	
1838	3	20	6	0	0	-16.38	95.98	1012.00	
1838	3	21	6	0	0	-16.92	92.95	1013.70	
1838	3	22	6	0	0	-17.37	90.32	1013.70	
1838	3	23	6	0	0	-17.85	87.87	1013.70	
1838	3	24	6	0	0	-18.27	85.82	1013.70	
1838	3	25	6	0	0	-18.67	83.28	1016.40	
1838	3	26	7	0	0	-19.28	80.58	1017.10	
1838	3	27	7	0	0	-19.95	77.35	1017.10	
1838	3	28	7	0	0	-20.60	74.28	1017.10	
1838	3	29	7	0	0	-21.28	71.95	1017.10	
1838	3	30	7	0	0	-21.63	70.00	1018.80	
1838	3	31	7	0	0	-22.05	67.62	1016.40	
1838	4	1	8	0	0	-22.83	65.00	1013.00	
1838	4	2	8	0	0	-23.73	61.67	1008.60	
1838	4	3	8	0	0	-24.50	58.62	1013.70	
1838	4	4	8	0	0	-25.57	55.52	1017.10	
1838	4	5	8	0	0	-26.55	52.53	1018.80	
1838	4	6	9	0	0	-27.60	49.83	1018.10	
1838	4	7	9	0	0	-28.45	48.00	1013.70	
1838	4	8	9	0	0	-28.80	46.22	1017.10	
1838	4	9	9	0	0	-29.37	42.63	1017.10	
1838	4	10	9	0	0	-29.67	39.63	1017.40	
1838	4	11	10	0	0	-30.97	36.33	1025.60	
1838	4	12	10	0	0	-32.02	33.50	1016.70	
1838	4	13	10	0	0	-33.60	30.55	1006.20	
1838	4	14	10	0	0	-33.75	31.33	1010.30	
1838	4	15	10	0	0	-33.03	30.93	1015.70	
1838	4	16	10	0	0	-32.78	30.43	1020.10	
1838	4	17	10	0	0	-34.40	27.97	1008.60	
1838	4	18	10	0	0	-35.03	26.43	1020.50	
1838	4	19	10	0	0	-35.33	24.90	1027.20	
1838	4	20	10	0	0	-35.48	23.12	1023.90	
1838	4	21	11	0	0	-35.32	21.13	1017.10	
1838	4	22	11	0	0	-34.70	17.93	1013.70	
1838	4	23	11	0	0	-32.80	15.00	1016.40	
1838	4	24	11	0	0	-31.85	13.33	1017.10	
1838	4	25	11	0	0	-31.05	11.72	1020.50	
1838	4	26	11	0	0	-30.03	10.00	1020.50	
1838	4	27	11	0	0	-28.92	7.65	1020.50	
1838	4	28	12	0	0	-28.20	6.77	1013.70	
1838	4	29	12	0	0	-27.42	5.95	1013.70	
1838	4	30	12	0	0	-26.67	5.50	1017.80	
1838	5	1	12	0	0	-25.38	4.22	1020.50	
1838	5	2	12	0	0	-23.52	2.27	1022.20	
1838	5	3	12	0	0	-21.58	0.35	1020.50	
1838	5	4	12	0	0	-19.28	-1.93	1015.40	
1838	5	5	12	0	0	-18.15	-3.33	1015.40	
1838	5	6	12	0	0	-16.72	-4.63	1013.70	
1838	5	9	12	0	0	-14.95	-6.93	1017.10	
1838	5	10	13	0	0	-13.20	-8.80	1015.40	
1838	5	11	13	0	0	-11.25	-10.67	1015.10	
1838	5	12	13	0	0	-9.50	-12.30	1013.70	
1838	5	13	13	0	0	-7.90	-13.53	1013.70	
