SEFSHIP	1.0.0
ID	10-1271
Name	10-1271
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	8	30	12	0	0	49.47	-5.22	1028.80	
1838	8	31	12	0	0	48.70	-6.12	1023.50	
1838	9	1	12	0	0	48.56	-6.50	1027.50	
1838	9	2	13	0	0	47.50	-9.05	1027.50	
1838	9	3	13	0	0	46.62	-10.16	1022.20	
1838	9	4	13	0	0	46.03	-11.68	1007.50	
1838	9	5	13	0	0	44.68	-11.36	1002.20	
1838	9	6	13	0	0	42.85	-11.37	1007.50	
1838	9	7	13	0	0	40.71	-12.26	1014.20	
1838	9	9	13	0	0	36.89	-15.55	1031.50	
1838	9	10	13	0	0	34.36	-17.09	1028.80	
1838	9	11	13	0	0	32.36	-17.49	1024.80	
1838	9	12	13	0	0	30.50	-15.99	1028.80	qc_reject
1838	9	13	13	0	0	28.45	-16.25	1022.20	
1838	9	19	13	0	0	28.05	-17.97	1023.50	
1838	9	20	13	0	0	25.62	-19.97	1026.20	qc_reject
1838	9	21	13	0	0	22.78	-21.72	1022.20	qc_reject
1838	9	22	14	0	0	20.15	-23.59	1020.80	qc_reject
1838	9	23	14	0	0	18.47	-25.30	1019.50	
1838	9	24	14	0	0	16.45	-25.90	1030.20	qc_reject
1838	9	25	14	0	0	13.97	-25.48	1019.50	qc_reject
1838	9	26	14	0	0	12.37	-24.74	1015.50	
1838	9	27	14	0	0	12.20	-23.41	1019.50	qc_reject
1838	9	28	14	0	0	11.61	-23.06	1032.80	qc_reject
1838	9	29	13	0	0	9.69	-22.27	1019.50	qc_reject
1838	9	30	13	0	0	8.90	-21.15	1019.50	qc_reject
1838	10	1	13	0	0	8.06	-19.92	1019.50	qc_reject
1838	10	2	13	0	0	7.41	-18.88	1018.20	qc_reject
1838	10	3	13	0	0	6.79	-17.36	1019.50	qc_reject
1838	10	4	13	0	0	6.48	-18.06	1018.20	qc_reject
1838	10	5	13	0	0	5.91	-16.59	1018.20	qc_reject
1838	10	6	13	0	0	5.50	-15.63	1018.20	qc_reject
1838	10	7	13	0	0	5.21	-15.44	1019.50	qc_reject
1838	10	8	13	0	0	4.21	-16.91	1019.50	qc_reject
1838	10	9	13	0	0	3.27	-18.67	1018.20	qc_reject
1838	10	10	13	0	0	2.10	-20.47	1018.20	
1838	10	11	13	0	0	1.00	-22.34	1019.50	qc_reject
1838	10	12	14	0	0	-0.44	-23.59	1018.20	qc_reject
1838	10	13	14	0	0	-1.95	-24.35	1018.20	qc_reject
1838	10	14	14	0	0	-3.77	-25.50	1018.20	qc_reject
1838	10	15	14	0	0	-6.09	-26.84	1020.80	qc_reject
1838	10	16	14	0	0	-8.69	-27.31	1018.20	
1838	10	17	14	0	0	-10.91	-27.28	1019.50	
1838	10	18	14	0	0	-13.47	-26.93	1019.50	
1838	10	19	14	0	0	-15.42	-26.28	1020.80	
1838	10	20	14	0	0	-17.35	-26.17	1018.20	
1838	10	21	14	0	0	-18.59	-25.68	1020.80	
1838	10	22	14	0	0	-20.04	-25.17	1019.50	
1838	10	23	14	0	0	-20.99	-24.99	1019.50	
1838	10	24	14	0	0	-22.91	-24.13	1018.20	
1838	10	25	14	0	0	-22.89	-23.31	1018.20	
1838	10	26	14	0	0	-23.51	-22.83	1022.20	
1838	10	27	13	0	0	-24.55	-22.31	1022.20	
