SEFSHIP	1.0.0
ID	10-161
Name	10-161
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	11	16	12	0	0	51.65	2.18	1008.40	
1838	11	17	12	0	0	50.80	1.03	1010.10	
1838	11	18	12	0	0	50.28	-0.78	1003.30	
1838	11	19	12	0	0	50.35	-2.90	1000.00	
1838	11	20	12	0	0	49.75	-4.68	1006.70	
1838	11	21	12	0	0	48.37	-6.78	1015.20	
1838	11	22	13	0	0	47.62	-9.30	986.40	
1838	11	23	13	0	0	46.40	-9.38	986.40	
1838	11	24	13	0	0	45.62	-11.47	996.60	
1838	11	25	13	0	0	44.18	-11.18	1008.40	
1838	11	26	13	0	0	44.17	-11.98	1005.00	
1838	11	27	13	0	0	44.30	-12.03	989.80	
1838	11	28	13	0	0	44.78	-12.13	971.20	qc_reject
1838	11	29	13	0	0	45.40	-11.58	983.00	
1838	11	30	13	0	0	45.68	-11.05	1000.00	
1838	12	1	13	0	0	45.95	-11.33	993.20	
1838	12	2	13	0	0	46.27	-11.75	1000.00	
1838	12	3	13	0	0	45.58	-11.43	1001.60	
1838	12	4	13	0	0	43.12	-12.73	1020.30	
1838	12	5	13	0	0	41.67	-13.65	1027.00	
1838	12	6	13	0	0	40.52	-13.92	1028.70	
1838	12	7	13	0	0	39.67	-13.82	1029.80	
1838	12	8	13	0	0	38.47	-15.37	1022.00	
1838	12	9	13	0	0	35.78	-15.87	1016.90	
1838	12	10	13	0	0	32.92	-18.47	1016.90	
1838	12	11	13	0	0	30.52	-20.03	1020.30	
1838	12	12	13	0	0	28.07	-21.15	1020.30	
1838	12	13	14	0	0	26.18	-22.57	1023.70	
1838	12	14	14	0	0	24.62	-22.72	1020.30	
1838	12	15	6	0	0	21.58	-22.62	1013.50	
1838	12	16	13	0	0	19.45	-22.00	1013.50	
1838	12	17	13	0	0	18.12	-21.80	1016.90	
1838	12	18	13	0	0	16.05	-22.42	1016.90	
1838	12	19	13	0	0	12.82	-21.87	1013.50	
1838	12	20	13	0	0	9.73	-21.23	1013.50	
1838	12	21	13	0	0	7.55	-20.60	1013.20	
1838	12	22	13	0	0	4.70	-19.77	1013.50	
1838	12	23	13	0	0	2.80	-19.70	1011.80	
1838	12	24	13	0	0	2.68	-20.12	1011.80	
1838	12	25	13	0	0	2.53	-20.15	1013.50	
1838	12	26	13	0	0	3.42	-20.70	1011.80	
1838	12	27	13	0	0	3.25	-20.10	1013.50	
1838	12	28	13	0	0	2.98	-19.33	1011.80	
1838	12	29	13	0	0	2.68	-17.45	1011.80	
1838	12	30	13	0	0	2.45	-18.53	1016.90	qc_reject
1838	12	31	13	0	0	1.98	-20.78	1011.80	
1839	1	1	13	0	0	1.98	-20.35	1011.80	
1839	1	2	13	0	0	1.48	-21.57	1011.80	
1839	1	3	14	0	0	0.12	-23.65	1011.80	
1839	1	4	14	0	0	-1.73	-25.80	1013.50	
1839	1	5	14	0	0	-3.58	-27.55	1015.20	
1839	1	6	14	0	0	-5.80	-29.08	1015.20	
1839	1	7	14	0	0	-8.33	-30.18	1013.50	
1839	1	8	14	0	0	-11.65	-30.48	1013.50	
1839	1	9	14	0	0	-14.97	-30.98	1013.50	
1839	1	10	14	0	0	-18.08	-30.57	1016.20	
1839	1	11	14	0	0	-20.58	-29.42	1013.50	
1839	1	12	14	0	0	-23.78	-29.13	1013.50	
1839	1	13	14	0	0	-26.68	-28.50	1020.30	
1839	1	14	14	0	0	-29.57	-27.45	1022.00	
1839	1	15	14	0	0	-31.70	-25.32	1023.00	
1839	1	16	13	0	0	-33.40	-21.73	1013.50	
1839	1	17	13	0	0	-34.48	-17.38	1006.70	
1839	1	18	13	0	0	-33.63	-13.43	1020.30	
