SEFSHIP	1.0.0
ID	10-1402
Name	10-1402
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1839	1	29	13	0	0	48.53	-7.50	985.90	
1839	1	30	13	0	0	46.17	-10.13	1029.50	
1839	1	31	13	0	0	44.40	-12.88	1021.90	
1839	2	1	13	0	0	41.18	-14.09	1019.00	
1839	2	2	13	0	0	40.20	-14.67	1029.50	
1839	2	3	13	0	0	38.43	-14.17	1030.70	
1839	2	13	13	0	0	25.10	-18.55	1030.70	
1839	2	14	13	0	0	22.03	-19.30	1021.90	
1839	2	17	14	0	0	14.22	-22.92	1016.10	
1839	2	18	14	0	0	10.95	-22.82	1016.10	
1839	2	20	14	0	0	4.82	-23.13	1016.10	
1839	2	23	14	0	0	0.57	-23.50	1010.30	
1839	2	24	14	0	0	0.23	-23.68	1013.20	
1839	2	26	14	0	0	-1.77	-25.22	1016.10	
1839	2	27	14	0	0	-3.38	-26.42	1016.10	
1839	2	28	14	0	0	-5.12	-27.47	1013.20	
1839	3	1	14	0	0	-6.52	-28.23	1016.10	
1839	3	2	14	0	0	-8.72	-29.17	1016.10	
1839	3	3	14	0	0	-11.42	-30.17	1016.10	
1839	3	4	14	0	0	-13.97	-31.05	1019.00	qc_reject
1839	3	5	14	0	0	-15.37	-32.55	1016.10	
1839	3	7	14	0	0	-18.48	-34.98	1016.10	
1839	3	8	14	0	0	-20.10	-36.77	1019.00	
1839	3	10	15	0	0	-22.53	-40.20	1016.10	
1839	3	12	15	0	0	-23.02	-40.05	1019.00	
1839	3	13	15	0	0	-23.23	-41.37	1019.00	
1839	3	14	15	0	0	-23.22	-42.37	1013.20	
1839	3	15	15	0	0	-22.90	-43.16	1013.20	
1839	3	23	15	0	0	-25.20	-41.80	1013.20	
1839	3	24	15	0	0	-26.37	-40.03	1019.00	
1839	3	27	14	0	0	-30.65	-37.30	1016.10	
1839	3	28	14	0	0	-32.70	-36.42	1001.60	
1839	3	29	14	0	0	-33.80	-34.40	1021.90	
1839	3	30	14	0	0	-35.12	-31.50	1013.20	
1839	3	31	14	0	0	-36.65	-29.28	1013.20	
1839	4	1	14	0	0	-37.67	-27.52	1010.30	
1839	4	2	14	0	0	-39.23	-24.05	1013.20	
1839	4	3	13	0	0	-39.12	-20.48	1010.30	
1839	4	4	13	0	0	-38.95	-17.97	1019.00	
1839	4	6	13	0	0	-39.07	-8.90	1013.20	
1839	4	8	12	0	0	-38.83	-0.48	1010.30	
1839	4	9	12	0	0	-39.40	3.65	1013.20	
1839	4	10	11	0	0	-39.22	7.52	1013.20	
1839	4	11	11	0	0	-39.53	10.47	1013.20	
1839	4	12	11	0	0	-39.70	12.77	1004.50	
1839	4	13	11	0	0	-39.03	15.50	1007.40	
1839	4	15	11	0	0	-39.18	21.73	1013.20	
1839	4	16	10	0	0	-38.58	25.63	1021.90	
1839	4	17	10	0	0	-39.25	28.23	1013.20	
1839	4	18	10	0	0	-39.17	32.48	1001.60	
1839	4	19	10	0	0	-39.13	34.15	1033.60	
1839	4	20	10	0	0	-38.82	34.87	1016.10	
1839	4	21	10	0	0	-38.82	36.85	1016.10	
1839	4	22	9	0	0	-38.33	40.03	1007.40	
1839	4	23	9	0	0	-38.67	44.23	1007.40	
1839	4	24	9	0	0	-38.77	47.83	1010.30	
1839	4	25	9	0	0	-39.07	51.93	1021.90	
1839	4	26	8	0	0	-39.27	56.93	1021.90	
1839	4	27	8	0	0	-39.73	61.25	1021.90	
1839	4	28	8	0	0	-39.47	65.10	1021.90	
1839	4	29	7	0	0	-39.43	68.02	1013.20	
1839	4	30	7	0	0	-39.03	72.90	1016.10	
1839	5	1	7	0	0	-39.03	76.67	1016.10	
1839	5	2	7	0	0	-38.43	82.02	1010.30	
1839	5	3	6	0	0	-37.70	85.75	1001.60	
1839	5	4	6	0	0	-36.48	89.35	1004.50	
1839	5	5	6	0	0	-34.87	92.48	1016.10	
1839	5	6	6	0	0	-32.82	95.03	1024.80	
1839	5	7	5	0	0	-31.67	98.33	1024.80	
1839	5	8	5	0	0	-31.28	99.88	1019.00	
1839	5	9	5	0	0	-28.87	100.83	1024.80	
1839	5	10	5	0	0	-25.68	101.45	1024.80	
1839	5	11	5	0	0	-22.43	101.90	1021.90	
1839	5	12	5	0	0	-19.28	102.70	1019.00	
1839	5	13	5	0	0	-16.32	103.97	1019.00	
1839	5	14	5	0	0	-13.40	105.30	1013.20	
1839	5	15	5	0	0	-11.28	105.83	1013.20	
1839	5	16	5	0	0	-8.72	105.82	1013.20	
1839	5	17	5	0	0	-7.17	105.25	1010.30	
1839	5	18	5	0	0	-6.40	104.68	1010.30	
1839	5	19	5	0	0	-6.42	104.73	1010.30	
1839	5	20	5	0	0	-6.35	105.05	1013.20	
1839	5	21	5	0	0	-6.20	105.55	1010.30	
