SEFSHIP	1.0.0
ID	10-160
Name	10-160
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	1	1	8	0	0	-28.73	62.07	1021.30	
1838	1	2	8	0	0	-28.67	60.88	1019.60	
1838	1	3	8	0	0	-28.92	59.83	1020.20	
1838	1	4	8	0	0	-29.85	58.27	1019.60	
1838	1	5	8	0	0	-29.42	56.47	1022.30	
1838	1	6	8	0	0	-29.50	54.38	1020.90	
1838	1	7	9	0	0	-29.92	51.80	1017.90	
1838	1	8	9	0	0	-30.38	50.57	1016.20	
1838	1	9	9	0	0	-30.70	49.17	1012.10	
1838	1	10	9	0	0	-31.38	47.02	1006.70	
1838	1	11	9	0	0	-31.50	46.28	1004.30	
1838	1	12	9	0	0	-29.90	45.00	1014.80	
1838	1	13	9	0	0	-29.53	42.93	1016.20	
1838	1	14	9	0	0	-29.85	40.23	1019.60	
1838	1	15	10	0	0	-30.37	37.15	1021.30	
1838	1	16	10	0	0	-31.17	34.37	1016.20	
1838	1	17	10	0	0	-31.83	32.03	1015.50	
1838	1	18	10	0	0	-32.48	31.33	1017.90	
1838	1	19	10	0	0	-34.13	29.27	1006.70	
1838	1	20	10	0	0	-34.20	27.70	1016.20	
1838	1	21	10	0	0	-35.12	23.43	1006.00	
1838	1	22	11	0	0	-34.93	21.93	1018.20	
1838	1	23	11	0	0	-34.83	21.70	1017.90	
1838	1	24	11	0	0	-35.20	20.33	1019.60	
1838	1	25	11	0	0	-35.33	16.73	1016.20	
1838	1	26	11	0	0	-33.95	13.38	1017.50	
1838	1	27	11	0	0	-31.57	11.35	1015.50	
1838	1	28	11	0	0	-29.13	9.38	1017.90	
1838	1	29	11	0	0	-26.75	7.57	1017.90	
1838	1	30	12	0	0	-24.98	4.03	1017.50	
1838	1	31	12	0	0	-23.50	3.20	1017.50	
1838	2	1	12	0	0	-22.33	1.10	1018.20	
1838	2	2	12	0	0	-20.92	-0.67	1018.50	
1838	2	3	12	0	0	-19.60	-2.05	1018.90	
1838	2	4	12	0	0	-17.88	-4.02	1016.20	
1838	2	5	12	0	0	-16.52	-5.40	1016.20	
1838	2	6	12	0	0	-15.95	-6.07	1016.80	
1838	2	10	12	0	0	-14.43	-7.47	1018.50	
1838	2	11	13	0	0	-12.85	-9.28	1016.80	
1838	2	12	13	0	0	-11.85	-11.03	1016.20	
1838	2	13	13	0	0	-10.25	-13.37	1016.80	
1838	2	14	13	0	0	-8.43	-14.85	1018.20	
1838	2	15	13	0	0	-6.80	-16.87	1017.50	
1838	2	16	13	0	0	-5.82	-18.67	1017.90	
1838	2	17	13	0	0	-4.53	-20.65	1018.50	
1838	2	18	14	0	0	-3.73	-22.93	1018.20	qc_reject
1838	2	19	14	0	0	-3.07	-24.02	1017.50	qc_reject
1838	2	20	14	0	0	-1.23	-24.87	1017.50	qc_reject
1838	2	21	14	0	0	0.82	-25.45	1016.20	
1838	2	22	14	0	0	2.35	-26.47	1012.80	
1838	2	23	14	0	0	3.23	-27.65	1016.20	
1838	2	24	14	0	0	4.30	-29.77	1014.80	
1838	2	25	14	0	0	5.68	-30.78	1016.20	
1838	2	26	14	0	0	7.08	-32.78	1016.20	
1838	2	27	14	0	0	9.07	-34.72	1016.80	
1838	2	28	14	0	0	11.50	-36.23	1016.50	
1838	3	1	15	0	0	13.88	-37.53	1019.60	
1838	3	2	15	0	0	16.47	-38.62	1020.20	
1838	3	3	15	0	0	18.57	-39.45	1021.30	
1838	3	4	15	0	0	20.87	-39.70	1022.90	
1838	3	5	15	0	0	22.53	-39.15	1021.30	
1838	3	6	14	0	0	24.27	-37.48	1018.90	
1838	3	7	14	0	0	25.45	-36.38	1020.60	
1838	3	8	14	0	0	25.93	-34.52	1022.90	
1838	3	9	14	0	0	27.27	-36.05	1021.30	
1838	3	10	14	0	0	28.92	-37.33	1022.90	
1838	3	11	15	0	0	30.93	-38.20	1021.30	
1838	3	12	14	0	0	32.82	-37.15	1018.20	
1838	3	13	14	0	0	34.82	-36.92	1026.30	
1838	3	14	15	0	0	35.98	-38.53	1029.70	
1838	3	15	15	0	0	38.37	-38.22	1026.30	
1838	3	16	14	0	0	40.08	-36.75	1026.30	
1838	3	17	14	0	0	41.00	-34.82	1029.40	
1838	3	18	14	0	0	41.88	-32.77	1028.00	
1838	3	19	14	0	0	42.15	-31.10	1026.30	
1838	3	20	14	0	0	41.85	-29.27	1029.00	
1838	3	21	14	0	0	41.42	-28.80	1029.70	
1838	3	22	14	0	0	41.83	-28.37	1033.10	
1838	3	23	14	0	0	42.72	-25.53	1022.90	
1838	3	24	14	0	0	43.07	-23.67	1012.10	
1838	3	25	13	0	0	44.43	-20.45	999.20	
1838	3	26	13	0	0	45.10	-16.95	1009.40	
1838	3	27	13	0	0	44.53	-15.02	1012.80	
