SEFSHIP	1.0.0
ID	10-387
Name	10-387
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	4	26	12	0	0	49.53	-5.98	1020.60	
1838	4	27	13	0	0	47.88	-9.48	1022.00	
1838	4	28	13	0	0	46.05	-11.47	1023.50	
1838	4	29	13	0	0	44.38	-13.33	1019.10	
1838	4	30	13	0	0	43.33	-15.98	1017.70	
1838	5	1	13	0	0	42.80	-15.62	1019.10	
1838	5	2	13	0	0	41.62	-15.33	1023.50	
1838	5	3	13	0	0	40.85	-14.45	1020.60	
1838	5	4	13	0	0	39.37	-15.55	1023.50	
1838	5	5	13	0	0	38.35	-16.78	1023.50	
1838	5	6	13	0	0	37.37	-18.30	1023.50	
1838	5	7	13	0	0	36.87	-20.55	1022.00	
1838	5	8	13	0	0	36.32	-22.37	1016.20	
1838	5	9	14	0	0	34.63	-22.90	1019.10	
1838	5	10	14	0	0	32.13	-23.92	1019.10	
1838	5	11	14	0	0	29.42	-25.33	1019.10	
1838	5	12	14	0	0	26.93	-26.68	1019.10	
1838	5	13	14	0	0	24.82	-28.02	1019.10	
1838	5	14	14	0	0	23.03	-29.78	1022.00	
1838	5	15	14	0	0	21.52	-31.70	1022.00	
1838	5	16	14	0	0	20.20	-33.53	1022.00	
1838	5	17	14	0	0	18.62	-35.45	1020.60	
1838	5	18	15	0	0	20.53	-37.70	1020.60	
1838	5	19	15	0	0	15.02	-40.38	1022.00	qc_reject
1838	5	20	15	0	0	13.35	-42.70	1020.60	
1838	5	21	15	0	0	11.63	-44.77	1022.00	qc_reject
1838	5	22	15	0	0	10.22	-47.53	1019.10	
1838	5	23	15	0	0	8.65	-50.03	1024.90	qc_reject
1838	5	24	15	0	0	7.48	-51.93	1024.90	qc_reject
1838	5	25	16	0	0	7.50	-53.42	1019.10	qc_reject
1838	5	26	16	0	0	5.93	-53.97	1017.70	qc_reject
1838	5	27	16	0	0	6.13	-55.22	1019.10	qc_reject
1838	6	7	16	0	0	8.15	-57.12	1016.20	
1838	6	8	16	0	0	10.75	-58.55	1016.20	
1838	6	9	16	0	0	12.15	-60.78	1019.10	
1838	6	10	16	0	0	11.77	-63.80	1020.60	qc_reject
1838	6	11	16	0	0	11.37	-66.10	1019.10	qc_reject
1838	6	12	17	0	0	11.97	-68.50	1019.10	qc_reject
1838	6	24	17	0	0	14.90	-68.82	1017.70	
1838	6	25	17	0	0	17.27	-68.07	1020.60	
1838	6	26	17	0	0	19.50	-67.57	1019.10	
1838	6	27	16	0	0	22.20	-67.35	1016.20	
1838	6	28	16	0	0	24.63	-66.95	1017.70	
1838	6	29	16	0	0	26.72	-66.55	1020.60	
1838	6	30	16	0	0	28.17	-65.82	1016.20	
1838	7	1	16	0	0	29.37	-65.02	1017.70	
1838	7	2	16	0	0	30.33	-65.23	1017.70	
1838	7	3	16	0	0	30.43	-64.33	1019.10	
1838	7	4	16	0	0	30.55	-63.23	1019.10	
1838	7	5	16	0	0	30.70	-62.43	1022.00	
1838	7	6	16	0	0	31.48	-59.77	1022.00	
1838	7	7	16	0	0	32.38	-57.22	1019.10	
1838	7	8	16	0	0	33.57	-54.53	1019.10	
1838	7	9	15	0	0	34.58	-51.87	1019.10	
1838	7	10	15	0	0	35.73	-49.58	1016.20	
1838	7	11	15	0	0	37.20	-46.30	1017.70	
1838	7	12	15	0	0	38.12	-43.52	1016.20	
1838	7	13	15	0	0	39.20	-40.67	1016.20	
1838	7	14	15	0	0	40.42	-37.50	1017.70	
1838	7	15	14	0	0	41.52	-36.58	1016.20	
1838	7	16	14	0	0	43.03	-32.57	1019.10	
1838	7	17	14	0	0	43.17	-30.90	1019.10	
1838	7	18	14	0	0	43.95	-30.05	1017.70	
1838	7	19	14	0	0	45.05	-27.32	1019.10	
1838	7	20	14	0	0	45.48	-25.47	1016.20	
1838	7	21	14	0	0	46.25	-25.18	1019.10	
1838	7	22	14	0	0	48.00	-23.08	1016.20	
1838	7	23	13	0	0	49.05	-20.90	1016.20	
1838	7	24	13	0	0	49.28	-17.45	1017.70	
1838	7	25	13	0	0	49.10	-14.37	1019.10	
1838	7	26	13	0	0	49.02	-10.80	1019.10	
1838	7	27	12	0	0	49.37	-6.40	1016.20	
1838	7	28	12	0	0	50.08	-2.98	1017.70	
1838	12	20	12	0	0	49.50	-4.72	1017.70	
1838	12	22	13	0	0	48.50	-9.53	1016.20	
1838	12	23	13	0	0	48.10	-8.77	1010.40	
1838	12	24	13	0	0	46.78	-9.33	1016.20	
1838	12	25	13	0	0	44.98	-11.58	1017.70	
1838	12	26	13	0	0	44.55	-12.70	1022.00	
1838	12	27	13	0	0	41.80	-14.53	1019.10	
1838	12	28	13	0	0	39.53	-16.08	1022.00	
1838	12	29	13	0	0	37.90	-17.37	1016.20	
1838	12	30	13	0	0	36.67	-18.37	1019.10	
1838	12	31	13	0	0	35.48	-19.58	1019.10	
1839	1	1	13	0	0	33.00	-21.47	1010.40	
1839	1	2	14	0	0	31.00	-23.13	1022.00	
1839	1	3	14	0	0	30.37	-23.77	1022.00	
1839	1	4	14	0	0	29.60	-24.63	1019.10	
1839	1	5	14	0	0	27.83	-26.20	1019.10	
1839	1	6	14	0	0	25.72	-28.10	1010.40	
1839	1	7	14	0	0	23.85	-30.25	1016.20	
