SEFSHIP	1.0.0
ID	10-183
Name	10-183
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1839	10	7	13	0	0	48.37	-7.83	1019.30	
1839	10	8	13	0	0	47.98	-9.08	1010.80	
1839	10	9	13	0	0	47.45	-11.35	999.00	
1839	10	10	13	0	0	45.67	-10.57	1005.10	
1839	10	11	13	0	0	43.80	-11.13	1053.10	qc_reject
1839	10	12	13	0	0	41.23	-12.15	1019.30	
1839	10	13	13	0	0	38.77	-13.82	1020.30	
1839	10	14	13	0	0	36.75	-15.20	1020.60	
1839	10	15	13	0	0	34.63	-18.27	1020.30	
1839	10	16	13	0	0	31.52	-18.90	1019.60	
1839	10	17	13	0	0	29.48	-20.17	1018.60	
1839	10	18	13	0	0	28.25	-20.72	1053.10	qc_reject
1839	10	19	13	0	0	26.83	-20.90	1022.70	
1839	10	20	13	0	0	24.77	-21.62	1020.30	
1839	10	21	13	0	0	23.37	-22.33	1020.30	
1839	10	22	14	0	0	20.72	-24.52	1017.60	
1839	10	23	14	0	0	17.80	-26.38	1014.20	
1839	10	24	14	0	0	15.25	-29.32	1010.80	
1839	10	25	14	0	0	13.72	-26.48	1017.60	
1839	10	26	14	0	0	11.95	-25.12	1014.20	
1839	10	27	14	0	0	9.90	-23.23	1014.20	
1839	10	28	13	0	0	8.52	-22.33	1017.60	qc_reject
1839	10	29	13	0	0	7.92	-22.12	1015.90	qc_reject
1839	10	30	13	0	0	7.27	-21.35	1015.90	
1839	10	31	13	0	0	5.82	-20.75	1017.60	qc_reject
1839	11	1	13	0	0	4.92	-20.40	1015.90	
1839	11	2	13	0	0	4.73	-20.37	1015.90	
1839	11	3	13	0	0	4.52	-20.48	1017.60	qc_reject
1839	11	4	13	0	0	3.30	-20.25	1015.90	
1839	11	5	13	0	0	2.67	-21.45	1017.90	qc_reject
1839	11	6	14	0	0	0.88	-23.63	1015.90	
1839	11	7	14	0	0	-0.83	-24.80	1015.90	
1839	11	8	14	0	0	-2.68	-26.43	1019.30	qc_reject
1839	11	9	14	0	0	-5.03	-27.58	1019.30	qc_reject
1839	11	10	14	0	0	-7.53	-28.40	1018.30	
1839	11	11	14	0	0	-9.68	-29.18	1019.30	qc_reject
1839	11	12	14	0	0	-12.00	-29.77	1018.30	
1839	11	13	14	0	0	-14.83	-30.17	1020.00	
1839	11	14	14	0	0	-17.77	-29.57	1020.00	
1839	11	15	14	0	0	-20.83	-29.50	1020.30	
1839	11	16	14	0	0	-23.28	-29.20	1020.00	
1839	11	17	14	0	0	-25.38	-27.82	1011.20	
1839	11	18	14	0	0	-27.35	-25.25	1005.70	qc_reject
1839	11	19	14	0	0	-29.53	-22.98	1002.40	qc_reject
1839	11	20	13	0	0	-30.63	-20.42	1007.40	
1839	11	21	13	0	0	-31.33	-17.17	988.50	qc_reject
1839	11	23	13	0	0	-31.97	-14.23	1027.80	
1839	11	24	13	0	0	-32.87	-14.78	1020.00	
1839	11	25	13	0	0	-34.57	-12.72	1020.00	
1839	11	26	13	0	0	-35.97	-9.75	1016.60	
1839	11	27	12	0	0	-36.37	-6.52	1009.10	
1839	11	28	12	0	0	-36.47	-3.70	1008.40	
1839	11	29	12	0	0	-36.52	-0.48	1012.50	
1839	11	30	12	0	0	-36.23	4.15	1020.60	
1839	12	1	11	0	0	-35.95	8.37	1027.40	
1839	12	2	11	0	0	-36.37	10.73	1027.80	
1839	12	3	11	0	0	-38.25	9.27	1019.60	
1839	12	4	11	0	0	-37.82	12.53	1020.30	
1839	12	5	11	0	0	-36.90	16.53	1019.60	
1839	12	7	11	0	0	-34.22	18.02	1019.30	
1839	12	8	11	0	0	-33.83	18.05	1019.30	
1839	12	23	11	0	0	-34.73	18.17	1014.20	
1839	12	24	11	0	0	-37.15	19.52	1018.60	
1839	12	25	10	0	0	-38.32	23.03	980.30	qc_reject
1839	12	26	10	0	0	-38.29	25.42	1008.40	
1839	12	27	10	0	0	-38.27	27.80	1002.70	
1839	12	28	10	0	0	-38.38	30.18	1005.70	
1839	12	29	10	0	0	-38.27	33.42	1015.90	
1839	12	30	10	0	0	-38.16	35.00	1019.30	
1839	12	31	10	0	0	-38.04	36.58	1010.80	
