SEFSHIP	1.0.0
ID	10-91
Name	10-91
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	3	8	7	0	0	-21.63	76.87	1016.10	
1838	3	9	7	0	0	-23.17	74.35	1016.70	
1838	3	16	8	0	0	-27.88	57.00	1014.70	
1838	3	26	10	0	0	-31.90	35.43	1020.10	
1838	3	29	10	0	0	-34.68	26.93	1016.70	
1838	3	31	10	0	0	-34.52	23.42	1018.10	
1838	4	1	11	0	0	-34.62	22.33	1010.30	
1838	4	2	11	0	0	-34.66	21.77	1014.40	
1838	4	3	11	0	0	-34.70	21.27	1016.70	
1838	6	10	13	0	0	48.95	-10.13	1001.20	
