SEFSHIP	1.0.0
ID	10-820
Name	10-820
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	1	1	14	0	0	1.60	-22.62	1013.90	
1838	1	2	14	0	0	1.52	-23.17	1013.90	
1838	1	3	14	0	0	0.32	-24.17	1013.90	
1838	1	4	14	0	0	-1.80	-25.67	1013.90	
1838	1	5	14	0	0	-4.20	-27.13	1013.90	
1838	1	6	14	0	0	-6.35	-28.33	1015.10	
1838	1	7	14	0	0	-9.23	-29.53	1013.90	
1838	1	8	14	0	0	-12.03	-29.88	1013.90	
1838	1	9	14	0	0	-14.40	-29.42	1015.40	
1838	1	10	14	0	0	-17.17	-29.47	1015.40	
1838	1	11	14	0	0	-20.23	-29.83	1014.60	
1838	1	12	14	0	0	-22.98	-29.70	1022.60	qc_reject
1838	1	13	22	0	0	-24.17	-29.70	1019.70	
1838	1	14	14	0	0	-24.45	-29.17	1018.00	
1838	1	15	14	0	0	-25.22	-28.47	1016.80	
1838	1	16	14	0	0	-27.37	-26.37	1008.10	qc_reject
1838	1	17	14	0	0	-28.62	-22.63	1014.60	
1838	1	18	13	0	0	-28.15	-21.18	1016.80	
1838	1	19	13	0	0	-29.73	-21.25	1016.80	
1838	1	20	13	0	0	-31.65	-20.60	1022.60	
1838	1	21	13	0	0	-33.25	-19.07	1023.80	
1838	1	22	13	0	0	-33.73	-16.08	1018.80	
1838	1	23	13	0	0	-34.43	-11.87	1015.10	
1838	1	24	13	0	0	-34.75	-7.50	1015.10	
1838	1	25	12	0	0	-34.30	-2.37	1017.80	
1838	1	26	12	0	0	-34.48	-0.50	1019.70	
1838	1	27	12	0	0	-34.72	2.93	1018.30	
1838	1	28	12	0	0	-34.65	6.68	1021.20	
1838	1	29	11	0	0	-34.37	9.05	1022.60	
1838	1	30	11	0	0	-33.83	10.83	1019.70	
1838	1	31	11	0	0	-34.77	10.32	1015.40	
1838	2	1	11	0	0	-35.97	10.67	1018.00	
1838	2	2	11	0	0	-36.92	11.45	1020.90	
1838	2	3	11	0	0	-36.42	12.77	1018.80	
1838	2	4	11	0	0	-36.50	15.10	1002.30	qc_reject
1838	2	5	11	0	0	-35.35	17.83	1011.00	
1838	2	17	11	0	0	-34.97	16.75	1015.10	
1838	2	18	11	0	0	-36.33	15.52	1015.40	
1838	2	19	11	0	0	-36.97	16.58	1011.00	
1838	2	20	11	0	0	-38.72	20.30	1012.20	
1838	2	21	10	0	0	-39.65	23.85	1012.90	
1838	2	22	10	0	0	-39.42	27.88	1005.20	
1838	2	23	10	0	0	-39.90	32.27	1011.00	
1838	2	24	10	0	0	-39.70	36.28	1020.90	
1838	2	25	9	0	0	-40.03	39.35	1019.70	
1838	2	26	9	0	0	-40.00	43.77	1018.00	
1838	2	27	9	0	0	-39.00	47.10	1025.80	
1838	2	28	9	0	0	-39.98	49.77	1025.50	
1838	3	1	9	0	0	-40.47	51.80	1013.90	
1838	3	2	8	0	0	-39.98	53.60	1019.70	
1838	3	3	8	0	0	-39.07	56.17	1019.70	
1838	3	4	8	0	0	-39.32	58.83	1022.60	
1838	3	5	8	0	0	-39.47	60.95	1022.60	
1838	3	6	8	0	0	-39.47	64.07	1016.80	
1838	3	7	8	0	0	-39.47	65.92	1016.80	
1838	3	8	7	0	0	-39.37	68.47	1008.10	
1838	3	9	7	0	0	-39.60	71.27	1016.80	
1838	3	10	7	0	0	-38.82	73.22	1013.90	
1838	3	11	7	0	0	-39.45	79.52	1015.40	
1838	3	12	6	0	0	-37.83	83.40	1018.80	
1838	3	13	6	0	0	-36.87	86.00	1018.30	
1838	3	14	6	0	0	-35.60	89.23	1015.10	
1838	3	15	6	0	0	-34.68	91.00	1018.00	
1838	3	16	6	0	0	-33.95	92.47	1016.80	
1838	3	17	6	0	0	-32.18	95.47	1013.90	
1838	3	18	5	0	0	-29.40	98.48	1019.70	
1838	3	19	5	0	0	-26.22	100.35	1020.90	
1838	3	20	5	0	0	-22.77	101.83	1017.80	
1838	3	21	5	0	0	-19.35	103.00	1016.80	
1838	3	22	5	0	0	-15.80	104.27	1011.00	
1838	3	23	5	0	0	-13.43	104.17	1011.00	
1838	3	24	5	0	0	-11.58	104.43	1013.90	
1838	3	25	5	0	0	-10.32	104.58	1016.80	
1838	3	26	5	0	0	-8.82	104.83	1014.60	
1838	3	27	5	0	0	-7.10	105.30	1013.90	
