SEFSHIP	1.0.0
ID	10-1820
Name	10-1820
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	1	1	13	0	0	5.52	-19.25	1011.70	
1838	1	2	13	0	0	5.08	-18.95	1013.20	
1838	1	3	13	0	0	4.42	-19.15	1013.20	
1838	1	4	13	0	0	4.23	-18.85	1013.20	
1838	1	5	13	0	0	4.08	-18.62	1013.20	
1838	1	6	13	0	0	4.00	-18.63	1013.20	
1838	1	7	13	0	0	3.42	-19.17	1011.70	
1838	1	8	13	0	0	2.23	-20.22	1013.20	
1838	1	9	13	0	0	0.98	-21.95	1026.20	qc_reject
1838	1	10	14	0	0	-0.18	-23.85	1014.60	
1838	1	11	14	0	0	-1.70	-25.67	1013.20	
1838	1	12	14	0	0	-3.52	-27.43	1013.20	
1838	1	13	14	0	0	-5.47	-29.35	1013.20	
1838	1	14	14	0	0	-7.43	-30.28	1013.20	
1838	1	15	14	0	0	-10.30	-30.67	1014.60	
1838	1	16	14	0	0	-13.13	-31.17	1017.50	
1838	1	17	14	0	0	-15.48	-30.30	1016.10	
1838	1	18	14	0	0	-17.58	-30.70	1014.60	
1838	1	19	14	0	0	-19.33	-29.90	1016.10	
1838	1	20	14	0	0	-20.48	-28.60	1016.10	
1838	1	21	14	0	0	-21.53	-28.12	1019.00	
1838	1	22	14	0	0	-22.32	-27.98	1019.00	
1838	1	23	14	0	0	-23.78	-28.05	1017.50	
1838	1	24	14	0	0	-24.50	-27.22	1017.50	
1838	1	25	14	0	0	-25.50	-26.38	1017.50	
1838	1	26	14	0	0	-25.95	-25.40	1019.00	
1838	1	28	14	0	0	-27.97	-24.37	1021.90	
1838	1	29	14	0	0	-28.77	-23.57	1021.90	
1838	1	30	14	0	0	-29.15	-23.87	1021.90	
1838	1	31	14	0	0	-29.40	-23.67	1020.40	
1838	2	1	14	0	0	-29.75	-22.63	1016.10	
1838	2	2	13	0	0	-30.18	-20.83	1014.60	
1838	2	3	13	0	0	-31.08	-18.72	1017.50	
1838	2	5	13	0	0	-31.95	-16.17	1019.00	
1838	2	6	13	0	0	-32.50	-14.17	1019.00	
1838	2	7	13	0	0	-33.05	-11.87	1020.40	
1838	2	8	13	0	0	-33.10	-10.50	1021.90	
1838	2	9	13	0	0	-34.13	-7.92	1017.50	
1838	2	10	12	0	0	-35.00	-4.13	1016.10	
1838	2	11	12	0	0	-35.38	-2.42	1017.50	
1838	2	13	12	0	0	-35.60	2.72	1020.40	
1838	2	14	12	0	0	-35.70	5.92	1019.00	
1838	2	15	11	0	0	-35.70	7.62	1020.40	
1838	2	16	11	0	0	-35.75	8.62	1020.40	
1838	2	17	11	0	0	-35.68	9.32	1017.50	
1838	2	18	11	0	0	-35.87	10.15	1013.20	
1838	2	19	11	0	0	-35.78	13.05	1011.70	
1838	2	20	11	0	0	-35.60	16.47	1014.60	
1838	2	21	11	0	0	-34.65	18.62	1019.00	
1838	3	5	11	0	0	-35.63	20.07	1013.20	
1838	3	6	10	0	0	-35.97	23.90	1011.70	
1838	3	7	10	0	0	-35.25	28.15	1019.00	
1838	3	8	10	0	0	-35.22	28.65	1017.50	
1838	3	9	10	0	0	-35.63	31.18	1016.10	
1838	3	10	10	0	0	-35.83	33.97	1008.80	
1838	3	11	10	0	0	-36.50	37.20	1007.40	
1838	3	12	9	0	0	-36.92	39.87	1016.10	
1838	3	13	9	0	0	-36.37	42.05	1020.40	
1838	3	14	9	0	0	-35.52	43.65	1020.40	
1838	3	15	9	0	0	-34.50	44.98	1019.00	
1838	3	16	9	0	0	-35.70	45.47	1011.70	
1838	3	17	9	0	0	-36.03	47.55	1004.40	
1838	3	18	9	0	0	-34.35	50.70	1033.50	qc_reject
1838	3	19	9	0	0	-34.25	51.58	1021.90	
1838	3	21	8	0	0	-35.15	56.90	1020.40	
1838	3	22	8	0	0	-35.23	60.33	1019.70	
1838	3	23	8	0	0	-35.05	63.13	1020.40	
1838	3	24	8	0	0	-35.00	66.33	1016.10	
1838	3	25	7	0	0	-34.60	69.92	1020.40	
1838	3	26	7	0	0	-34.33	71.47	1026.20	
1838	3	27	7	0	0	-34.65	73.58	1023.30	
1838	3	28	7	0	0	-34.68	76.73	1021.90	
1838	3	29	7	0	0	-34.87	81.07	1017.50	
1838	3	30	6	0	0	-34.30	84.80	1017.50	
1838	3	31	6	0	0	-32.88	86.95	1019.00	
1838	4	1	6	0	0	-31.78	88.28	1017.50	
1838	4	2	6	0	0	-30.40	90.28	1013.20	
1838	4	3	6	0	0	-28.10	92.15	1013.20	
1838	4	4	6	0	0	-26.17	94.23	1016.10	
1838	4	5	6	0	0	-24.35	96.78	1017.50	
1838	4	6	5	0	0	-22.38	98.65	1021.90	
1838	4	7	5	0	0	-20.28	100.03	1020.40	
1838	4	8	5	0	0	-18.17	100.93	1014.60	
1838	4	9	5	0	0	-16.35	101.63	1014.60	
1838	4	10	5	0	0	-14.62	102.08	1014.60	
1838	4	11	5	0	0	-13.48	102.47	1014.60	
1838	4	12	5	0	0	-12.00	103.48	1014.60	
1838	4	13	5	0	0	-10.90	104.13	1013.20	
1838	4	14	5	0	0	-8.77	104.92	1011.70	
1838	4	15	5	0	0	-6.97	105.47	1013.20	
