SEFSHIP	1.0.0
ID	10-1273
Name	10-1273
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	8	29	12	0	0	50.28	-2.62	1026.80	
1838	8	30	12	0	0	49.47	-5.22	1021.50	
1838	8	31	12	0	0	48.63	-6.07	1025.50	
1838	9	1	12	0	0	48.48	-6.45	1025.50	
1838	9	2	13	0	0	47.42	-9.05	1020.20	
1838	9	3	13	0	0	46.70	-10.13	1005.50	
1838	9	4	13	0	0	46.00	-11.62	1000.20	
1838	9	5	13	0	0	44.57	-11.30	1005.50	
1838	9	6	13	0	0	42.82	-11.37	1012.20	
1838	9	7	13	0	0	40.77	-12.18	1022.80	
1838	9	8	13	0	0	38.30	-14.50	1029.50	
1838	9	9	13	0	0	36.85	-15.50	1026.80	
1838	9	10	13	0	0	34.28	-17.02	1022.80	
1838	9	11	13	0	0	32.35	-17.38	1026.80	
1838	9	12	13	0	0	30.48	-15.90	1020.20	
1838	9	18	13	0	0	27.93	-16.65	1021.50	
1838	9	19	13	0	0	28.02	-17.92	1024.20	
1838	9	20	13	0	0	25.58	-19.97	1020.20	
1838	9	21	13	0	0	22.77	-21.72	1018.80	
1838	9	22	14	0	0	20.15	-23.57	1017.50	
1838	9	23	14	0	0	18.50	-25.22	1020.20	
1838	9	24	14	0	0	16.45	-25.87	1017.50	
1838	9	25	14	0	0	13.98	-25.42	1013.50	
1838	9	26	14	0	0	12.35	-24.73	1017.50	
1838	9	27	14	0	0	12.12	-23.33	1030.80	qc_reject
1838	9	28	14	0	0	11.52	-23.02	1017.50	qc_reject
1838	9	29	13	0	0	9.68	-22.23	1017.50	
1838	9	30	13	0	0	8.85	-21.13	1017.50	
1838	10	1	13	0	0	8.08	-19.90	1016.20	
1838	10	2	13	0	0	7.38	-18.82	1017.50	qc_reject
1838	10	3	13	0	0	6.82	-17.32	1016.20	
1838	10	4	13	0	0	6.42	-18.02	1016.20	
1838	10	5	13	0	0	5.90	-16.55	1016.20	
1838	10	6	13	0	0	5.42	-15.57	1017.50	qc_reject
1838	10	7	13	0	0	5.10	-15.37	1017.50	qc_reject
1838	10	8	13	0	0	4.28	-16.85	1016.20	
1838	10	9	13	0	0	3.28	-18.58	1016.20	
1838	10	10	13	0	0	2.02	-20.40	1017.50	
1838	10	11	13	0	0	0.95	-22.25	1016.20	
1838	10	12	14	0	0	-0.38	-23.55	1016.20	
1838	10	13	14	0	0	-1.85	-24.27	1016.20	
1838	10	14	14	0	0	-3.77	-25.47	1018.80	qc_reject
1838	10	15	14	0	0	-6.07	-26.80	1016.20	
1838	10	16	14	0	0	-8.67	-27.27	1017.50	
1838	10	17	14	0	0	-10.73	-27.15	1017.50	
1838	10	18	14	0	0	-13.43	-26.80	1018.80	
1838	10	19	14	0	0	-15.33	-26.20	1016.20	
1838	10	20	14	0	0	-17.32	-26.08	1018.80	
1838	10	21	14	0	0	-18.58	-25.62	1017.50	
1838	10	22	14	0	0	-19.97	-25.07	1017.50	
1838	10	23	14	0	0	-20.97	-24.95	1016.20	
1838	10	24	14	0	0	-22.90	-24.00	1016.20	
1838	10	25	14	0	0	-22.83	-23.18	1020.20	
1838	10	26	14	0	0	-23.38	-22.72	1020.20	
1838	10	27	13	0	0	-24.45	-22.20	1021.50	
1838	10	28	13	0	0	-25.57	-21.67	1018.80	
1838	10	29	13	0	0	-27.32	-20.50	1012.20	
1838	10	30	13	0	0	-30.10	-18.55	1009.50	
1838	10	31	13	0	0	-31.33	-15.88	1016.20	
1838	11	1	13	0	0	-32.07	-13.88	1024.20	
1838	11	2	13	0	0	-33.00	-11.02	1021.50	
1838	11	3	13	0	0	-34.27	-8.77	1025.50	
1838	11	4	12	0	0	-34.73	-6.62	1026.80	
1838	11	5	12	0	0	-34.70	-4.48	1022.80	
1838	11	6	12	0	0	-35.62	-2.32	1010.80	
1838	11	7	12	0	0	-36.00	0.68	1013.50	
