SEFSHIP	1.0.0
ID	10-ASTROLABE
Name	10-ASTROLABE
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	1	1	1	0	0	-53.02	-69.26	986.70	
1838	1	1	9	0	0	-53.00	-69.22	989.40	
1838	1	1	13	0	0	-53.00	-69.21	992.90	
1838	1	1	17	0	0	-52.99	-69.19	992.90	
1838	1	1	21	0	0	-52.99	-69.17	995.90	
1838	1	2	1	0	0	-52.98	-69.15	997.40	
1838	1	2	9	0	0	-52.97	-69.12	997.00	
1838	1	2	13	0	0	-52.96	-69.10	997.40	
1838	1	2	17	0	0	-52.95	-69.08	998.70	
1838	1	2	21	0	0	-52.95	-69.07	997.40	
1838	1	3	1	0	0	-52.94	-69.05	998.70	
1838	1	3	4	0	0	-52.93	-69.03	998.70	
1838	1	3	9	0	0	-52.93	-69.01	1002.20	
1838	1	3	13	0	0	-52.92	-69.00	1003.50	
1838	1	3	17	0	0	-52.92	-68.98	1005.40	
1838	1	3	21	0	0	-52.91	-68.96	1006.10	
1838	1	4	1	0	0	-52.90	-68.94	1004.10	
1838	1	4	4	0	0	-52.90	-68.93	1003.10	
1838	1	4	9	0	0	-52.89	-68.91	1001.30	
1838	1	4	13	0	0	-52.88	-68.89	996.20	
1838	1	4	17	0	0	-52.88	-68.87	993.90	
1838	1	4	21	0	0	-52.87	-68.86	992.10	
1838	1	5	1	0	0	-52.86	-68.84	992.10	
1838	1	5	4	0	0	-52.86	-68.82	993.80	
1838	1	5	9	0	0	-52.85	-68.80	990.20	
1838	1	5	13	0	0	-52.84	-68.79	988.10	
1838	1	5	21	0	0	-52.83	-68.75	989.50	
1838	1	6	4	0	0	-52.82	-68.72	989.10	
1838	1	6	9	0	0	-52.81	-68.70	987.00	
1838	1	6	13	0	0	-52.81	-68.68	994.90	
1838	1	6	17	0	0	-52.80	-68.66	997.70	
1838	1	6	21	0	0	-52.79	-68.65	999.00	
1838	1	7	1	0	0	-52.79	-68.63	1003.40	
1838	1	7	9	0	0	-52.77	-68.59	1005.10	
1838	1	7	13	0	0	-52.77	-68.58	1005.40	
1838	1	7	17	0	0	-52.76	-68.56	1003.30	
1838	1	7	21	0	0	-52.76	-68.54	1002.20	
1838	1	8	1	0	0	-52.75	-68.52	998.70	
1838	1	8	4	0	0	-52.74	-68.51	998.70	
1838	1	8	9	0	0	-52.74	-68.49	994.70	
1838	1	8	13	0	0	-52.73	-68.47	990.10	
1838	1	8	17	0	0	-52.89	-68.38	994.40	
1838	1	8	21	0	0	-53.04	-68.30	995.10	
1838	1	9	1	0	0	-53.20	-68.21	996.80	
1838	1	9	4	0	0	-53.36	-68.12	999.20	
1838	1	9	9	0	0	-53.51	-68.04	1002.80	
1838	1	9	13	0	0	-53.67	-67.95	995.50	
1838	1	9	17	0	0	-53.66	-67.92	996.90	
1838	1	9	21	0	0	-53.66	-67.90	996.90	
1838	1	10	1	0	0	-53.65	-67.87	997.50	
1838	1	10	4	0	0	-54.04	-66.92	998.90	
1838	1	10	9	0	0	-54.44	-65.96	1000.20	
1838	1	10	12	0	0	-54.73	-65.24	999.50	
1838	1	10	16	0	0	-54.75	-65.38	1004.60	
1838	1	10	20	0	0	-54.78	-65.51	1004.20	
1838	1	11	0	0	0	-54.80	-65.65	997.50	
