SEFSHIP	1.0.0
ID	10-1737
Name	10-1737
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	12	18	12	0	0	52.01	2.83	1028.50	
1838	12	19	12	0	0	51.43	2.42	1022.40	
1838	12	20	12	0	0	51.52	1.82	1025.80	
1838	12	21	12	0	0	50.60	0.72	1026.80	
1838	12	22	12	0	0	50.28	-2.85	1015.70	
1838	12	23	12	0	0	49.78	-3.33	993.70	
1838	12	24	12	0	0	50.18	-3.28	986.90	
1838	12	25	12	0	0	49.43	-5.98	1008.90	
1838	12	26	13	0	0	49.20	-8.62	1003.80	
1838	12	27	13	0	0	47.65	-10.67	1020.80	
1838	12	28	13	0	0	45.63	-12.38	1029.20	
1838	12	29	13	0	0	44.05	-12.28	1039.40	
1838	12	30	13	0	0	42.65	-13.03	1029.20	
1838	12	31	13	0	0	41.22	-13.75	1034.30	
1839	1	1	13	0	0	37.97	-15.20	1029.20	
1839	1	3	13	0	0	33.75	-18.82	1022.40	
1839	1	4	13	0	0	33.02	-19.45	1022.40	
1839	1	5	13	0	0	30.87	-18.92	1025.80	
1839	1	6	13	0	0	27.57	-19.10	1025.80	
1839	1	7	13	0	0	24.61	-20.99	1020.80	
1839	1	8	14	0	0	21.65	-22.88	1021.80	
1839	1	9	14	0	0	19.02	-25.12	1019.10	
1839	1	10	14	0	0	16.75	-26.48	1016.30	
1839	1	11	14	0	0	14.97	-25.98	1015.70	
1839	1	12	14	0	0	12.51	-25.35	1016.00	
1839	1	13	14	0	0	10.60	-23.58	1017.40	
1839	1	14	14	0	0	7.82	-22.60	1015.70	
1839	1	15	13	0	0	6.15	-21.60	1015.70	
1839	1	16	13	0	0	4.23	-20.72	1015.30	
1839	1	17	13	0	0	3.98	-20.08	1016.30	
1839	1	18	13	0	0	3.20	-20.58	1015.30	
1839	1	19	13	0	0	2.93	-20.58	1015.00	
1839	1	20	13	0	0	2.20	-21.20	1015.30	
1839	1	21	13	0	0	1.05	-21.07	1016.30	
1839	1	22	14	0	0	-0.08	-23.07	1015.30	
1839	1	23	14	0	0	-1.20	-24.37	1017.70	qc_reject
1839	1	24	14	0	0	-3.18	-26.42	1018.40	qc_reject
1839	1	25	14	0	0	-5.25	-27.48	1019.10	qc_reject
1839	1	26	14	0	0	-7.77	-28.07	1017.40	qc_reject
1839	1	27	14	0	0	-10.65	-29.15	1017.70	qc_reject
1839	1	28	14	0	0	-13.87	-29.65	1014.70	
1839	1	29	14	0	0	-17.18	-29.65	1015.00	
1839	1	30	14	0	0	-19.52	-29.70	1015.30	
1839	1	31	14	0	0	-21.85	-29.50	1014.70	
1839	2	1	14	0	0	-24.25	-28.80	1017.40	
1839	2	2	14	0	0	-26.83	-27.80	1020.40	
1839	2	3	14	0	0	-28.92	-26.05	1020.80	
1839	2	4	14	0	0	-30.82	-23.93	1019.10	
1839	2	5	13	0	0	-32.03	-20.28	1019.70	
1839	2	6	13	0	0	-33.07	-17.45	1018.40	
1839	2	7	13	0	0	-34.22	-14.07	1022.40	
1839	2	8	13	0	0	-34.92	-11.63	1022.80	
1839	2	9	13	0	0	-34.07	-9.23	1021.40	
1839	2	10	12	0	0	-33.07	-6.80	1022.40	
1839	2	11	13	0	0	-34.40	-7.55	1023.10	
1839	2	12	12	0	0	-34.80	-5.77	1019.40	
1839	2	13	12	0	0	-35.25	-4.15	1017.00	
1839	2	14	12	0	0	-36.25	1.05	1015.70	
1839	2	15	12	0	0	-36.78	5.75	1020.80	
1839	2	16	11	0	0	-36.10	9.40	1026.50	
1839	2	17	11	0	0	-35.98	10.25	1022.40	
1839	2	18	11	0	0	-36.25	11.72	1016.30	
1839	2	19	11	0	0	-36.70	15.58	1015.70	
1839	2	20	11	0	0	-37.18	20.28	1010.60	
1839	2	21	10	0	0	-38.07	24.93	998.70	qc_reject
1839	2	22	10	0	0	-37.63	27.28	996.70	
1839	2	23	10	0	0	-38.97	30.52	994.30	qc_reject
1839	2	24	10	0	0	-39.22	34.18	1012.30	
1839	2	25	10	0	0	-39.30	36.40	1019.10	
1839	2	26	9	0	0	-39.77	39.70	1019.10	
1839	2	27	9	0	0	-39.57	43.72	1020.80	
1839	2	28	9	0	0	-38.63	45.65	1022.40	
1839	3	1	9	0	0	-39.55	50.42	1022.80	
1839	3	2	8	0	0	-39.07	55.58	1018.40	
1839	3	3	8	0	0	-39.70	60.07	1015.70	
1839	3	4	8	0	0	-39.02	64.78	1020.80	
1839	3	5	7	0	0	-38.03	68.58	1027.50	
1839	3	6	7	0	0	-37.62	69.87	1017.00	
1839	3	7	7	0	0	-38.27	72.57	1015.30	
1839	3	8	7	0	0	-38.37	77.05	1011.60	
1839	3	9	7	0	0	-38.13	80.92	1007.20	
1839	3	10	6	0	0	-37.33	85.33	1015.70	
1839	3	11	6	0	0	-36.13	87.43	1019.10	
1839	3	12	6	0	0	-34.48	91.42	1024.10	
1839	3	13	6	0	0	-33.73	92.82	1021.10	
1839	3	14	6	0	0	-32.83	94.43	1019.10	
1839	3	15	6	0	0	-32.48	95.30	1023.10	
1839	3	16	6	0	0	-32.38	97.33	1017.00	
1839	3	17	5	0	0	-31.77	99.15	1012.30	
1839	3	18	5	0	0	-30.45	100.67	1029.20	
1839	3	19	5	0	0	-26.82	103.80	1020.80	
1839	3	20	5	0	0	-23.42	103.80	1015.70	
1839	3	21	5	0	0	-20.02	103.88	1018.70	
1839	3	22	5	0	0	-16.77	105.32	1015.30	
1839	3	23	5	0	0	-14.95	105.88	1015.70	
1839	3	24	5	0	0	-13.40	105.75	1014.00	
1839	3	25	5	0	0	-12.28	105.93	1011.90	
1839	3	26	5	0	0	-10.27	105.90	1011.60	
1839	3	27	5	0	0	-8.27	105.08	1011.90	
1839	3	28	5	0	0	-7.72	105.30	1012.30	
1839	3	29	5	0	0	-7.13	105.02	1014.00	
1839	3	30	5	0	0	-7.13	105.20	1012.30	
