SEFSHIP	1.0.0
ID	10-180
Name	10-180
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1839	10	7	13	0	0	48.44	-8.01	1027.50	
1839	10	8	13	0	0	47.32	-9.16	1017.40	
1839	10	9	13	0	0	47.45	-11.35	1008.90	
1839	10	10	13	0	0	45.67	-10.61	997.10	
1839	10	11	13	0	0	43.93	-11.20	1006.50	
1839	10	12	13	0	0	41.23	-12.36	1017.40	
1839	10	13	13	0	0	38.79	-13.68	1017.40	
1839	10	14	13	0	0	36.68	-15.26	1018.40	
1839	10	15	13	0	0	34.63	-18.27	1018.70	
1839	10	16	13	0	0	32.02	-18.91	1018.40	
1839	10	17	13	0	0	29.40	-20.17	1017.70	
1839	10	18	13	0	0	28.18	-20.74	1016.70	
1839	10	19	13	0	0	26.21	-20.97	1017.40	
1839	10	20	13	0	0	24.77	-21.62	1020.80	
1839	10	21	13	0	0	23.37	-22.33	1018.40	
1839	10	22	14	0	0	20.72	-24.70	1018.40	
1839	10	23	14	0	0	17.80	-26.42	1015.70	
1839	10	24	14	0	0	15.26	-26.39	1012.30	
1839	10	25	14	0	0	13.73	-26.52	1008.90	
1839	10	26	14	0	0	11.95	-25.14	1015.70	
1839	10	27	14	0	0	9.90	-23.28	1012.30	
1839	10	28	13	0	0	8.55	-22.38	1012.30	
1839	10	29	13	0	0	7.94	-22.19	1015.00	
1839	10	30	13	0	0	7.22	-21.39	1014.00	
1839	10	31	13	0	0	5.85	-20.79	1014.00	
1839	11	1	13	0	0	4.92	-20.40	1015.70	
1839	11	2	13	0	0	4.73	-20.41	1014.00	
1839	11	3	13	0	0	4.52	-20.51	1013.30	
1839	11	4	13	0	0	3.30	-20.33	1015.70	
1839	11	5	13	0	0	2.67	-21.46	1014.00	
1839	11	6	14	0	0	0.91	-23.63	1016.00	
1839	11	8	14	0	0	-2.78	-26.43	1014.00	
1839	11	9	14	0	0	-5.07	-27.61	1017.40	
1839	11	10	14	0	0	-7.17	-28.44	1017.40	
1839	11	11	14	0	0	-9.73	-29.20	1016.40	
1839	11	12	14	0	0	-12.00	-29.77	1017.40	
1839	11	13	14	0	0	-14.93	-29.89	1016.40	
1839	11	14	14	0	0	-17.77	-29.61	1018.10	
1839	11	15	14	0	0	-20.90	-29.07	1018.10	
1839	11	16	14	0	0	-23.13	-29.24	1018.40	
1839	11	17	14	0	0	-25.44	-27.83	1018.10	
1839	11	19	14	0	0	-29.63	-23.03	1003.80	qc_reject
1839	11	21	13	0	0	-31.37	-17.18	1005.50	
1839	11	22	13	0	0	-31.83	-14.80	986.60	qc_reject
1839	11	24	13	0	0	-32.87	-14.80	1025.90	
1839	11	25	13	0	0	-34.60	-12.76	1018.10	
1839	11	26	13	0	0	-36.01	-9.76	1018.10	
1839	11	27	12	0	0	-36.43	-6.55	1014.70	
1839	11	28	12	0	0	-36.47	-3.74	1007.20	
1839	11	29	12	0	0	-36.52	-0.50	1006.50	
1839	11	30	12	0	0	-36.18	4.16	1010.60	
1839	12	1	11	0	0	-36.00	8.41	1018.70	
1839	12	2	11	0	0	-36.39	10.77	1025.50	
1839	12	3	11	0	0	-38.25	9.27	1025.90	
1839	12	4	11	0	0	-37.82	12.53	1017.70	
1839	12	5	11	0	0	-36.97	16.53	1018.40	
1839	12	6	11	0	0	-35.57	18.01	1017.70	
1839	12	10	11	0	0	-34.27	18.07	1012.30	
1839	12	24	11	0	0	-37.08	19.52	1011.60	
1839	12	25	10	0	0	-38.37	23.10	1016.70	
1839	12	26	10	0	0	-38.12	24.61	978.40	qc_reject
1839	12	27	10	0	0	-38.03	26.12	1006.50	
1839	12	28	10	0	0	-38.45	29.80	1002.80	
1839	12	29	10	0	0	-38.35	33.47	1003.80	
1839	12	30	10	0	0	-38.00	34.54	1014.00	
1839	12	31	10	0	0	-37.70	35.71	1017.40	
