SEFSHIP	1.0.0
ID	10-1160
Name	10-1160
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1838	1	27	12	0	0	50.77	0.95	993.80	
1838	1	28	12	0	0	50.37	-1.47	998.20	
1838	1	29	12	0	0	50.00	-3.87	1000.60	
1838	1	30	12	0	0	48.88	-6.60	1000.60	
1838	1	31	13	0	0	48.32	-7.57	1006.70	
1838	2	1	13	0	0	47.43	-9.15	1020.90	
1838	2	2	13	0	0	45.72	-12.15	1020.90	
1838	2	3	13	0	0	44.30	-14.33	1017.50	
1838	2	4	13	0	0	43.98	-16.13	1009.00	
1838	2	5	13	0	0	43.68	-14.80	1022.60	
1838	2	6	13	0	0	43.40	-13.23	1000.60	
1838	2	7	13	0	0	42.67	-10.30	1000.60	
1838	2	8	13	0	0	42.95	-11.48	1004.00	
1838	2	9	13	0	0	40.60	-12.12	1004.00	
1838	2	10	13	0	0	38.85	-12.52	1004.00	
1838	2	11	13	0	0	37.90	-12.08	1004.00	
1838	2	12	13	0	0	36.30	-11.97	1004.00	
1838	2	13	13	0	0	34.98	-11.10	1005.60	
1838	2	14	13	0	0	34.27	-11.17	1004.00	
1838	2	15	13	0	0	35.17	-12.38	1004.00	
1838	2	16	13	0	0	34.35	-11.22	1004.00	
1838	2	17	13	0	0	33.48	-12.97	1020.90	
1838	2	18	13	0	0	32.85	-14.67	1017.50	
1838	2	19	13	0	0	31.30	-13.83	1017.50	
1838	2	20	13	0	0	29.83	-13.65	1020.90	
1838	2	21	13	0	0	29.32	-13.83	1020.90	
1838	2	22	13	0	0	28.57	-14.37	1024.30	
1838	2	23	13	0	0	27.27	-15.33	1024.30	
1838	2	24	13	0	0	25.87	-16.27	1024.30	
1838	2	25	13	0	0	24.47	-17.97	1024.30	
1838	2	26	13	0	0	21.88	-19.58	1024.30	
1838	2	27	13	0	0	18.05	-20.00	1024.30	qc_reject
1838	2	28	13	0	0	14.42	-20.35	1024.30	qc_reject
1838	3	1	13	0	0	10.88	-20.02	1020.90	qc_reject
1838	3	2	13	0	0	8.53	-19.78	1020.90	qc_reject
1838	3	3	13	0	0	7.17	-19.05	1020.90	qc_reject
1838	3	4	13	0	0	6.43	-18.40	1017.50	qc_reject
1838	3	6	13	0	0	5.42	-17.77	1017.50	qc_reject
1838	3	7	13	0	0	4.67	-17.02	1017.50	qc_reject
1838	3	8	13	0	0	4.38	-16.52	1017.50	qc_reject
1838	3	10	13	0	0	5.43	-15.07	1014.10	
1838	3	11	13	0	0	5.43	-14.18	1014.10	
1838	3	12	13	0	0	5.07	-13.35	1014.10	
1838	3	13	13	0	0	4.37	-12.45	1014.10	
1838	3	14	13	0	0	3.88	-10.95	1014.10	
1838	3	16	13	0	0	3.73	-8.58	1014.10	
1838	3	17	12	0	0	3.90	-7.08	1014.10	
1838	3	19	12	0	0	4.68	-3.83	1014.10	
1838	3	20	12	0	0	4.65	-1.73	1014.10	
1838	3	30	12	0	0	4.73	-0.72	1014.10	
1838	3	31	12	0	0	3.78	0.47	1014.10	
1838	4	1	12	0	0	2.60	1.12	1017.50	qc_reject
1838	4	2	12	0	0	1.38	2.73	1014.10	
1838	4	3	12	0	0	-0.37	3.48	1014.10	
1838	4	4	12	0	0	-2.10	3.50	1014.10	
1838	4	5	12	0	0	-2.55	3.20	1014.10	
1838	4	6	12	0	0	-3.12	2.98	1014.10	
1838	4	7	12	0	0	-3.97	2.22	1014.10	qc_reject
1838	4	8	12	0	0	-4.87	0.82	1014.10	
1838	4	9	12	0	0	-6.03	-1.07	1014.10	
1838	4	10	12	0	0	-8.28	-3.12	1014.10	
1838	4	11	12	0	0	-10.72	-5.13	1014.10	
1838	4	12	12	0	0	-13.22	-6.93	1014.10	
1838	4	13	13	0	0	-16.02	-8.70	1017.50	
1838	4	14	13	0	0	-18.90	-9.62	1017.50	
1838	4	15	13	0	0	-21.90	-10.60	1017.50	
1838	4	21	12	0	0	-35.28	-4.88	1023.60	
1838	4	22	12	0	0	-35.65	-2.97	993.80	qc_reject
1838	4	23	12	0	0	-36.23	-1.17	1020.90	
1838	4	24	12	0	0	-37.75	3.20	1010.70	
1838	4	25	12	0	0	-38.13	6.02	1014.10	
1838	4	26	11	0	0	-38.53	9.08	1019.20	
1838	4	27	11	0	0	-39.07	12.52	1020.90	
1838	4	28	11	0	0	-39.72	16.73	1007.30	
1838	4	29	11	0	0	-39.20	20.47	1012.40	
1838	4	30	11	0	0	-39.57	22.20	1007.30	
1838	5	1	10	0	0	-39.43	25.80	1004.00	
1838	5	2	10	0	0	-39.00	29.00	997.20	
1838	5	3	10	0	0	-39.33	33.43	997.20	
1838	5	4	9	0	0	-39.33	38.32	1006.70	
1838	5	5	9	0	0	-38.88	42.28	1017.50	
1838	5	6	9	0	0	-38.23	46.05	1020.90	
1838	5	8	9	0	0	-38.55	51.35	1020.90	
1838	5	9	8	0	0	-38.93	56.22	1020.90	
1838	5	10	8	0	0	-39.28	60.85	1020.90	
1838	5	11	8	0	0	-39.72	64.27	1017.50	
1838	5	12	7	0	0	-40.57	68.75	1014.10	
1838	5	13	7	0	0	-40.57	73.02	1014.10	
1838	5	14	7	0	0	-39.83	77.25	1014.10	
1838	5	15	7	0	0	-38.75	81.45	1014.10	
1838	5	16	6	0	0	-37.63	86.18	1012.40	
1838	5	17	6	0	0	-36.62	89.97	1020.90	
1838	5	18	6	0	0	-35.52	93.55	1024.30	
1838	5	19	6	0	0	-35.10	95.83	1024.30	
1838	5	20	5	0	0	-33.75	98.22	1024.30	
1838	5	23	5	0	0	-33.48	104.27	1020.90	
1838	5	24	5	0	0	-33.30	106.93	1020.90	
1838	5	25	5	0	0	-31.93	107.67	1020.90	
1838	5	26	5	0	0	-29.28	107.00	1020.90	
1838	5	27	5	0	0	-28.05	107.43	1020.90	
1838	5	29	5	0	0	-25.68	107.60	1020.90	
1838	5	31	5	0	0	-24.12	108.47	1017.50	
1838	6	1	5	0	0	-22.38	108.80	1017.50	
1838	6	2	5	0	0	-19.68	106.90	1017.50	
1838	6	3	5	0	0	-17.17	106.47	1017.50	
1838	6	4	5	0	0	-17.05	107.22	1017.50	
1838	6	5	5	0	0	-16.70	109.32	1024.30	qc_reject
1838	6	6	5	0	0	-15.88	109.52	1014.10	
1838	6	7	5	0	0	-14.75	109.43	1014.10	
1838	6	8	5	0	0	-12.50	108.48	1017.50	qc_reject
1838	6	9	5	0	0	-9.52	106.73	1017.50	qc_reject
1838	7	13	5	0	0	-7.20	102.70	1014.10	
1838	7	14	5	0	0	-8.42	99.87	1014.10	
1838	7	15	6	0	0	-9.82	96.92	1014.10	
1838	7	16	6	0	0	-11.48	94.40	1014.10	
1838	7	17	6	0	0	-11.92	93.45	1014.10	
1838	7	18	6	0	0	-12.32	91.18	1014.10	
1838	7	19	6	0	0	-13.00	89.45	1012.40	
1838	7	20	6	0	0	-13.98	87.05	1014.10	
1838	7	21	6	0	0	-14.87	85.15	1014.10	
1838	7	22	7	0	0	-15.63	82.38	1014.10	
1838	7	23	7	0	0	-16.83	77.92	1020.90	
1838	7	24	7	0	0	-18.30	75.08	1020.90	
1838	7	25	7	0	0	-19.80	71.98	1020.90	
1838	7	26	7	0	0	-21.27	69.00	1020.90	
1838	7	27	8	0	0	-22.82	66.55	1020.90	
1838	7	28	8	0	0	-23.75	64.12	1020.90	
1838	7	30	8	0	0	-25.48	60.23	1015.80	
1838	7	31	8	0	0	-24.77	58.73	1020.90	
1838	8	1	8	0	0	-25.52	55.73	1024.30	
1838	8	2	9	0	0	-26.43	52.40	1024.30	
1838	8	3	9	0	0	-27.72	49.45	1024.30	
1838	8	4	9	0	0	-28.60	46.60	1024.30	
1838	8	5	9	0	0	-29.00	44.45	1020.90	
1838	8	6	9	0	0	-29.33	40.98	1020.90	
1838	8	7	9	0	0	-30.23	38.17	1024.30	
1838	8	9	10	0	0	-31.72	32.92	1010.70	
1838	8	11	10	0	0	-31.95	29.58	1017.50	
1838	8	13	10	0	0	-34.22	25.55	1020.20	
1838	8	14	10	0	0	-34.67	23.42	1020.90	
1838	8	15	10	0	0	-34.75	23.20	1017.50	
1838	8	16	10	0	0	-34.83	22.98	1014.10	
1838	8	17	11	0	0	-35.02	22.00	1014.10	
1838	8	18	11	0	0	-35.20	21.80	1014.10	
1838	8	19	11	0	0	-35.47	21.25	1010.70	
1838	8	20	11	0	0	-34.90	20.97	1020.90	
1838	8	21	11	0	0	-35.48	19.87	1020.90	
1838	8	22	11	0	0	-34.83	17.25	1020.90	
1838	8	23	11	0	0	-33.17	15.38	1020.90	
1838	8	24	11	0	0	-32.10	14.57	1020.90	
1838	8	25	11	0	0	-31.27	13.40	1020.90	
1838	8	26	11	0	0	-30.62	12.67	1020.90	
1838	8	27	11	0	0	-29.78	11.35	1020.90	
1838	8	28	11	0	0	-28.47	10.50	1024.30	
1838	8	29	11	0	0	-27.60	10.23	1020.90	
1838	8	30	11	0	0	-26.20	8.63	1020.90	
1838	8	31	12	0	0	-24.73	6.48	1020.90	
1838	9	1	12	0	0	-23.15	4.48	1020.90	
1838	9	2	12	0	0	-21.90	2.73	1020.90	
1838	9	3	12	0	0	-20.47	1.00	1020.90	
1838	9	4	12	0	0	-19.27	0.40	1020.90	
1838	9	5	12	0	0	-18.15	-1.78	1020.90	
1838	9	6	12	0	0	-16.97	-3.63	1020.90	
1838	9	7	12	0	0	-15.93	-5.80	1020.90	
1838	9	8	12	0	0	-14.00	-6.78	1020.90	
1838	9	9	13	0	0	-13.98	-8.30	1020.90	
1838	9	11	13	0	0	-11.83	-11.80	1020.90	
1838	9	12	13	0	0	-9.98	-13.63	1020.90	
1838	9	13	13	0	0	-7.72	-15.17	1020.90	
1838	9	14	13	0	0	-5.62	-17.33	1020.90	
1838	9	15	13	0	0	-3.22	-19.17	1020.90	qc_reject
1838	9	16	13	0	0	-0.60	-19.85	1020.90	qc_reject
1838	9	18	13	0	0	3.93	-21.35	1020.90	qc_reject
1838	9	19	13	0	0	6.58	-22.32	1020.90	qc_reject
1838	9	20	13	0	0	7.85	-22.42	1014.10	
1838	9	24	14	0	0	11.93	-24.90	1020.90	qc_reject
1838	9	25	14	0	0	12.67	-26.28	1020.90	qc_reject
1838	10	1	14	0	0	26.53	-31.07	1020.20	
1838	10	2	14	0	0	28.53	-31.93	1017.50	
1838	10	3	14	0	0	30.00	-31.23	1020.90	
1838	10	4	14	0	0	31.10	-31.32	1014.10	
1838	10	5	14	0	0	31.97	-31.62	1017.50	
1838	10	7	14	0	0	32.67	-32.88	1017.50	
1838	10	8	14	0	0	34.78	-32.78	1017.50	
1838	10	9	14	0	0	37.73	-32.77	1017.50	
1838	10	10	14	0	0	40.60	-32.70	1020.90	
1838	10	11	14	0	0	43.05	-32.70	1027.70	
1838	10	12	14	0	0	44.65	-32.47	1031.00	
1838	10	13	14	0	0	45.12	-31.82	1031.00	
1838	10	14	14	0	0	45.60	-30.15	1027.70	
1838	10	15	14	0	0	47.00	-26.00	1020.90	
1838	10	16	13	0	0	47.43	-21.68	1010.70	
1838	10	17	13	0	0	47.90	-17.00	1014.10	
1838	10	18	13	0	0	48.82	-12.93	1017.50	
1838	10	19	13	0	0	49.13	-8.13	1020.90	
1838	10	20	12	0	0	49.78	-5.13	1024.30	
1838	10	21	12	0	0	50.07	-2.68	1022.60	
1838	10	22	12	0	0	50.47	-0.70	1022.60	
1838	10	23	12	0	0	51.00	1.11	1020.50	
