SEFSHIP	1.0.0
ID	10-53
Name	10-53
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1839	7	23	16	0	0	6.63	-55.50	1018.60	
1839	7	24	16	0	0	8.77	-56.19	1017.30	
1839	7	25	16	0	0	10.71	-56.86	1017.30	
1839	7	26	16	0	0	13.89	-57.57	1015.90	
1839	7	27	16	0	0	17.26	-58.13	1017.30	
1839	7	28	16	0	0	20.68	-58.83	1018.60	
1839	7	29	16	0	0	23.93	-59.70	1021.30	
1839	7	30	16	0	0	26.80	-58.93	1025.30	
1839	7	31	16	0	0	29.39	-57.97	1023.90	
1839	8	1	16	0	0	30.55	-57.73	1025.30	
1839	8	2	16	0	0	32.18	-57.03	1023.90	
1839	8	3	16	0	0	34.69	-53.65	1021.30	
1839	8	5	15	0	0	38.16	-47.59	1017.30	
1839	8	6	15	0	0	39.18	-44.68	1017.30	
1839	8	7	15	0	0	40.21	-41.78	1018.60	
1839	8	8	15	0	0	39.27	-39.41	1022.60	
1839	8	9	15	0	0	40.12	-39.34	1022.60	
1839	8	10	15	0	0	40.86	-39.53	1022.60	
1839	8	11	15	0	0	41.45	-38.89	1026.60	
1839	8	12	14	0	0	42.23	-37.09	1027.90	
1839	8	13	14	0	0	42.58	-35.31	1027.90	
1839	8	14	14	0	0	43.60	-32.12	1023.90	
1839	8	15	14	0	0	44.91	-27.49	1017.30	
1839	8	16	14	0	0	46.05	-22.79	1014.60	
1839	8	17	13	0	0	47.18	-18.50	1018.60	
1839	8	18	13	0	0	47.00	-16.86	1023.90	
1839	8	19	13	0	0	47.71	-14.12	1021.30	
1839	8	20	13	0	0	48.88	-10.02	1021.30	
1839	8	21	12	0	0	49.64	-7.23	1018.60	
1839	8	22	12	0	0	49.82	-5.14	1021.30	
1839	8	23	12	0	0	50.23	-2.78	1025.30	
1839	8	24	12	0	0	50.54	0.44	1021.30	
1839	8	25	12	0	0	51.26	1.94	1015.90	
