SEFSHIP	1.0.0
ID	10-SIR-HCO
Name	10-SIR-HCO
Source	ISPDv4
Link	
Vbl	p
Stat	point
Units	hPa
Meta	
Year	Month	Day	Hour	Minute	Period	Lat	Long	Value	Meta
1839	4	3	7	0	0	13.98	74.25	1014.20	
1839	4	4	7	0	0	12.87	74.78	1014.10	
1839	4	5	7	0	0	11.10	75.75	1012.40	
1839	4	6	7	0	0	8.93	76.58	1011.60	
1839	4	7	7	0	0	6.35	78.50	1008.90	
1839	4	8	7	0	0	5.48	80.87	1007.80	
1839	4	9	6	0	0	5.40	83.88	1008.90	
1839	4	10	6	0	0	5.33	85.67	1010.20	
1839	4	11	6	0	0	6.17	86.70	1010.20	
1839	4	12	6	0	0	7.30	87.00	1012.30	
1839	4	13	6	0	0	7.30	87.30	1012.30	
1839	4	14	6	0	0	6.75	88.75	1012.30	
1839	4	15	6	0	0	6.50	89.60	1012.30	
1839	4	16	6	0	0	6.67	91.17	1011.90	
1839	4	17	6	0	0	6.08	92.25	1011.20	
1839	4	18	6	0	0	6.47	93.33	1011.20	
1839	4	19	6	0	0	6.73	94.33	1011.20	
1839	4	20	6	0	0	7.08	95.65	1010.60	
1839	4	21	6	0	0	6.95	97.37	1010.60	
1839	4	22	5	0	0	6.33	98.18	1010.60	
1839	4	23	5	0	0	5.93	99.02	1010.60	
1839	4	24	5	0	0	5.92	99.58	1009.50	
1839	4	25	5	0	0	5.07	99.97	1009.90	
1839	4	26	5	0	0	4.57	100.20	1009.90	
1839	4	27	5	0	0	3.38	100.55	1009.50	
1839	4	28	5	0	0	2.85	100.95	1008.80	
1839	6	13	5	0	0	1.60	107.75	1010.20	
1839	6	14	5	0	0	0.93	107.59	1011.50	
1839	6	15	5	0	0	0.30	107.43	1011.20	
1839	6	16	5	0	0	-0.47	108.23	1011.20	
1839	6	17	5	0	0	-1.93	108.47	1011.20	
1839	6	18	5	0	0	-2.28	109.25	1011.20	
1839	6	19	5	0	0	-3.50	107.81	1010.50	
1839	6	20	5	0	0	-4.78	106.38	1008.50	
1839	6	22	5	0	0	-6.70	103.50	1008.90	
1839	6	23	5	0	0	-7.20	99.78	1008.90	
1839	6	24	6	0	0	-7.87	96.17	1008.90	
1839	6	25	6	0	0	-8.67	92.50	1008.90	
1839	6	26	6	0	0	-8.77	88.75	1008.90	
1839	6	27	6	0	0	-8.67	85.10	1011.30	
1839	6	28	7	0	0	-8.53	81.24	1008.90	
1839	6	29	7	0	0	-8.42	77.38	1008.90	
1839	6	30	7	0	0	-7.97	73.67	1011.30	
1839	7	1	7	0	0	-7.73	70.42	1012.30	
1839	7	2	7	0	0	-5.28	68.97	1011.20	
1839	7	3	7	0	0	-2.75	68.83	1008.80	
1839	7	4	7	0	0	-1.22	68.53	1011.20	
1839	7	5	7	0	0	0.23	68.00	1011.20	
1839	7	6	8	0	0	3.17	67.17	1011.20	
1839	7	7	7	0	0	6.87	67.83	1012.30	
1839	7	8	7	0	0	9.78	68.83	1011.30	
1839	7	9	7	0	0	13.03	69.83	1009.10	
1839	7	10	7	0	0	16.43	71.17	1002.50	
1839	9	11	7	0	0	18.27	72.17	1012.70	
1839	9	12	7	0	0	17.67	70.67	1008.30	
1839	9	13	7	0	0	18.35	70.53	1007.30	
1839	9	14	7	0	0	20.07	70.33	1008.80	
1839	9	15	7	0	0	21.20	70.10	1012.20	
1839	9	16	7	0	0	20.63	69.33	1010.80	
1839	9	17	7	0	0	20.92	68.70	1011.50	
1839	9	18	7	0	0	22.93	67.92	1006.20	
1839	9	19	8	0	0	23.28	67.27	1006.90	
1839	9	20	8	0	0	23.95	66.75	1008.00	
1839	9	21	8	0	0	24.30	65.83	1008.00	
1839	9	22	8	0	0	24.03	65.42	1009.70	
1839	9	23	8	0	0	24.42	64.75	1009.70	
1839	9	24	8	0	0	24.60	63.60	1009.70	
1839	9	25	8	0	0	24.90	62.33	1009.70	
1839	9	26	8	0	0	24.87	61.08	1009.70	
1839	9	27	8	0	0	25.10	59.47	1013.10	
1839	9	28	8	0	0	25.38	58.50	1013.20	
1839	9	29	8	0	0	26.02	57.12	1013.20	
1839	9	30	8	0	0	26.90	56.54	1013.30	
1839	10	3	8	0	0	26.75	54.81	1013.30	
1839	10	4	8	0	0	26.43	54.24	1013.20	
1839	10	5	8	0	0	26.35	53.66	1015.90	qc_reject
1839	10	6	8	0	0	26.63	53.08	1016.00	qc_reject
1839	10	23	9	0	0	28.72	50.78	1010.00	
1839	10	24	9	0	0	27.90	51.17	1014.00	
1839	10	25	9	0	0	27.40	51.75	1014.00	
1839	10	26	8	0	0	26.83	52.78	1015.00	
1839	10	27	8	0	0	26.50	53.45	1013.20	
1839	10	28	8	0	0	26.22	54.50	1012.50	
1839	10	29	8	0	0	26.12	55.80	1012.20	
1839	10	30	8	0	0	26.57	56.38	1016.00	
1839	10	31	8	0	0	26.05	57.05	1015.60	
1839	11	1	8	0	0	25.33	57.75	1015.50	
1839	11	2	8	0	0	24.58	59.08	1015.10	
1839	11	3	8	0	0	24.62	59.90	1016.50	
1839	11	4	8	0	0	24.25	60.27	1016.50	
1839	11	5	8	0	0	23.93	60.78	1013.10	
1839	11	6	8	0	0	23.75	62.22	1011.00	
1839	11	7	8	0	0	23.27	63.60	1013.00	
1839	11	8	8	0	0	22.83	64.23	1012.60	
1839	11	9	8	0	0	22.10	66.07	1012.60	
1839	11	10	7	0	0	21.03	68.03	1011.20	
1839	11	11	7	0	0	19.72	72.50	1014.50	
1839	11	12	7	0	0	18.98	71.95	1011.10	
1839	12	12	7	0	0	19.72	72.88	1013.50	
1839	12	13	7	0	0	19.62	69.73	1010.80	
1839	12	14	7	0	0	20.15	67.70	1010.80	
1839	12	15	8	0	0	20.23	65.47	1014.90	
1839	12	16	8	0	0	20.75	63.77	1014.90	
1839	12	17	8	0	0	21.60	61.78	1015.30	
1839	12	18	8	0	0	22.12	61.08	1012.90	
1839	12	19	8	0	0	22.97	61.17	1013.00	
1839	12	20	8	0	0	23.75	60.25	1015.80	
1839	12	21	8	0	0	23.62	59.65	1013.00	
1839	12	22	8	0	0	23.60	58.67	1013.00	
1839	12	23	8	0	0	24.13	58.42	1013.80	
1839	12	24	8	0	0	24.65	58.17	1005.70	
1839	12	25	8	0	0	25.28	57.50	1013.20	
1839	12	26	8	0	0	25.67	57.05	1013.20	
1839	12	27	8	0	0	26.63	56.67	1013.30	
1839	12	28	8	0	0	27.13	56.43	1013.30	
1839	12	29	8	0	0	26.53	56.20	1013.20	
1839	12	30	8	0	0	26.35	55.15	1013.20	
