ST_ID	YR	MON	DAY	HR	P	NAFN	LATN	LONW
1	1907	1	24	23	1020.3	Reykjavík	64.12747	21.90277
1	1907	1	25	8	1031.6	Reykjavík	64.12747	21.90277
1	1907	1	25	14	1034.2	Reykjavík	64.12747	21.90277
1	1907	1	25	17	1033.5	Reykjavík	64.12747	21.90277
1	1907	1	25	23	1031.8	Reykjavík	64.12747	21.90277
1	1907	1	26	8	1024.3	Reykjavík	64.12747	21.90277
1	1907	1	26	14	1017.8	Reykjavík	64.12747	21.90277
1	1907	1	26	17	1013.5	Reykjavík	64.12747	21.90277
1	1907	1	26	23	1001.7	Reykjavík	64.12747	21.90277
1	1907	1	27	8	992.9	Reykjavík	64.12747	21.90277
1	1907	1	27	14	989.0	Reykjavík	64.12747	21.90277
1	1907	1	27	17	986.3	Reykjavík	64.12747	21.90277
1	1907	1	27	23	985.5	Reykjavík	64.12747	21.90277
1	1907	1	28	8	985.0	Reykjavík	64.12747	21.90277
1	1907	1	28	14	988.1	Reykjavík	64.12747	21.90277
1	1907	1	28	17	991.0	Reykjavík	64.12747	21.90277
1	1907	1	28	23	998.6	Reykjavík	64.12747	21.90277
1	1907	1	29	8	1009.5	Reykjavík	64.12747	21.90277
1	1907	1	29	14	1016.4	Reykjavík	64.12747	21.90277
1	1907	1	29	17	1018.3	Reykjavík	64.12747	21.90277
1	1907	1	29	23	1022.3	Reykjavík	64.12747	21.90277
1	1907	1	30	8	1025.1	Reykjavík	64.12747	21.90277
1	1907	1	30	14	1023.1	Reykjavík	64.12747	21.90277
1	1907	1	30	17	1021.0	Reykjavík	64.12747	21.90277
1	1907	1	30	23	1009.9	Reykjavík	64.12747	21.90277
1	1907	1	31	8	1009.4	Reykjavík	64.12747	21.90277
1	1907	1	31	14	1010.5	Reykjavík	64.12747	21.90277
1	1907	1	31	17	1009.5	Reykjavík	64.12747	21.90277
1	1907	1	31	23	1010.3	Reykjavík	64.12747	21.90277
1	1907	2	1	8	1009.9	Reykjavík	64.12747	21.90277
1	1907	2	1	14	1010.3	Reykjavík	64.12747	21.90277
1	1907	2	1	17	1009.1	Reykjavík	64.12747	21.90277
1	1907	2	1	23	992.5	Reykjavík	64.12747	21.90277
1	1907	2	2	8	985.9	Reykjavík	64.12747	21.90277
1	1907	2	2	14	994.1	Reykjavík	64.12747	21.90277
1	1907	2	2	17	993.7	Reykjavík	64.12747	21.90277
1	1907	2	2	23	989.5	Reykjavík	64.12747	21.90277
1	1907	2	3	8	992.3	Reykjavík	64.12747	21.90277
1	1907	2	3	14	996.2	Reykjavík	64.12747	21.90277
1	1907	2	3	17	998.3	Reykjavík	64.12747	21.90277
1	1907	2	3	23	1006.5	Reykjavík	64.12747	21.90277
1	1907	2	4	8	1012.9	Reykjavík	64.12747	21.90277
1	1907	2	4	14	1016.8	Reykjavík	64.12747	21.90277
1	1907	2	4	17	1015.1	Reykjavík	64.12747	21.90277
1	1907	2	4	23	1005.8	Reykjavík	64.12747	21.90277
1	1907	2	5	8	996.5	Reykjavík	64.12747	21.90277
1	1907	2	5	14	994.3	Reykjavík	64.12747	21.90277
1	1907	2	5	17	993.5	Reykjavík	64.12747	21.90277
1	1907	2	5	23	993.4	Reykjavík	64.12747	21.90277
1	1907	2	6	8	991.5	Reykjavík	64.12747	21.90277
1	1907	2	6	14	990.6	Reykjavík	64.12747	21.90277
1	1907	2	6	17	990.9	Reykjavík	64.12747	21.90277
1	1907	2	6	23	991.9	Reykjavík	64.12747	21.90277
1	1907	2	7	8	991.3	Reykjavík	64.12747	21.90277
1	1907	2	7	14	993.1	Reykjavík	64.12747	21.90277
1	1907	2	7	17	994.3	Reykjavík	64.12747	21.90277
1	1907	2	7	23	996.5	Reykjavík	64.12747	21.90277
1	1907	2	8	8	993.4	Reykjavík	64.12747	21.90277
1	1907	2	8	14	986.3	Reykjavík	64.12747	21.90277
1	1907	2	8	17	979.3	Reykjavík	64.12747	21.90277
1	1907	2	8	23	966.2	Reykjavík	64.12747	21.90277
1	1907	2	9	8	961.3	Reykjavík	64.12747	21.90277
1	1907	2	9	14	959.0	Reykjavík	64.12747	21.90277
1	1907	2	9	17	958.6	Reykjavík	64.12747	21.90277
1	1907	2	9	23	958.7	Reykjavík	64.12747	21.90277
1	1907	2	10	8	962.7	Reykjavík	64.12747	21.90277
1	1907	2	10	14	969.0	Reykjavík	64.12747	21.90277
1	1907	2	10	17	972.1	Reykjavík	64.12747	21.90277
1	1907	2	10	23	977.0	Reykjavík	64.12747	21.90277
1	1907	2	11	8	982.3	Reykjavík	64.12747	21.90277
1	1907	2	11	14	985.3	Reykjavík	64.12747	21.90277
1	1907	2	11	17	986.2	Reykjavík	64.12747	21.90277
1	1907	2	11	23	987.9	Reykjavík	64.12747	21.90277
1	1907	2	12	8	991.7	Reykjavík	64.12747	21.90277
1	1907	2	12	14	996.9	Reykjavík	64.12747	21.90277
1	1907	2	12	17	999.5	Reykjavík	64.12747	21.90277
1	1907	2	12	23	1006.7	Reykjavík	64.12747	21.90277
1	1907	2	13	8	1008.7	Reykjavík	64.12747	21.90277
1	1907	2	13	14	1000.7	Reykjavík	64.12747	21.90277
1	1907	2	13	17	993.9	Reykjavík	64.12747	21.90277
1	1907	2	13	23	987.5	Reykjavík	64.12747	21.90277
1	1907	2	14	8	983.9	Reykjavík	64.12747	21.90277
1	1907	2	14	14	985.9	Reykjavík	64.12747	21.90277
1	1907	2	14	17	985.3	Reykjavík	64.12747	21.90277
1	1907	2	14	23	982.3	Reykjavík	64.12747	21.90277
1	1907	2	15	8	979.8	Reykjavík	64.12747	21.90277
1	1907	2	15	14	982.5	Reykjavík	64.12747	21.90277
1	1907	2	15	17	983.8	Reykjavík	64.12747	21.90277
1	1907	2	15	23	986.5	Reykjavík	64.12747	21.90277
1	1907	2	16	8	990.2	Reykjavík	64.12747	21.90277
1	1907	2	16	14	988.9	Reykjavík	64.12747	21.90277
1	1907	2	16	17	987.5	Reykjavík	64.12747	21.90277
1	1907	2	16	23	988.3	Reykjavík	64.12747	21.90277
1	1907	2	17	8	992.3	Reykjavík	64.12747	21.90277
1	1907	2	17	14	995.7	Reykjavík	64.12747	21.90277
1	1907	2	17	17	993.0	Reykjavík	64.12747	21.90277
1	1907	2	17	23	971.9	Reykjavík	64.12747	21.90277
1	1907	2	18	8	959.1	Reykjavík	64.12747	21.90277
1	1907	2	18	14	970.1	Reykjavík	64.12747	21.90277
1	1907	2	18	17	975.0	Reykjavík	64.12747	21.90277
1	1907	2	18	23	976.9	Reykjavík	64.12747	21.90277
1	1907	2	19	8	978.2	Reykjavík	64.12747	21.90277
1	1907	2	19	14	984.3	Reykjavík	64.12747	21.90277
1	1907	2	19	17	987.7	Reykjavík	64.12747	21.90277
1	1907	2	19	23	993.8	Reykjavík	64.12747	21.90277
1	1907	2	20	8	1009.0	Reykjavík	64.12747	21.90277
1	1907	2	20	14	1017.8	Reykjavík	64.12747	21.90277
1	1907	2	20	17	1020.3	Reykjavík	64.12747	21.90277
1	1907	2	20	23	1023.0	Reykjavík	64.12747	21.90277
1	1907	2	21	8	1019.9	Reykjavík	64.12747	21.90277
1	1907	2	21	14	1021.2	Reykjavík	64.12747	21.90277
1	1907	2	21	17	1021.1	Reykjavík	64.12747	21.90277
1	1907	2	21	23	1022.0	Reykjavík	64.12747	21.90277
1	1907	2	22	8	1021.9	Reykjavík	64.12747	21.90277
1	1907	2	22	14	1020.6	Reykjavík	64.12747	21.90277
1	1907	2	22	17	1020.2	Reykjavík	64.12747	21.90277
1	1907	2	22	23	1020.6	Reykjavík	64.12747	21.90277
1	1907	2	23	8	1011.3	Reykjavík	64.12747	21.90277
1	1907	2	23	14	1005.9	Reykjavík	64.12747	21.90277
1	1907	2	23	17	1005.8	Reykjavík	64.12747	21.90277
1	1907	2	23	23	1005.9	Reykjavík	64.12747	21.90277
1	1907	2	24	8	1001.4	Reykjavík	64.12747	21.90277
1	1907	2	24	14	998.7	Reykjavík	64.12747	21.90277
1	1907	2	24	17	997.7	Reykjavík	64.12747	21.90277
1	1907	2	24	23	995.7	Reykjavík	64.12747	21.90277
1	1907	2	25	8	994.2	Reykjavík	64.12747	21.90277
1	1907	2	25	14	992.6	Reykjavík	64.12747	21.90277
1	1907	2	25	17	993.9	Reykjavík	64.12747	21.90277
1	1907	2	25	23	1002.5	Reykjavík	64.12747	21.90277
1	1907	2	26	8	1008.7	Reykjavík	64.12747	21.90277
1	1907	2	26	14	1014.1	Reykjavík	64.12747	21.90277
1	1907	2	26	17	1015.3	Reykjavík	64.12747	21.90277
1	1907	2	26	23	1017.6	Reykjavík	64.12747	21.90277
1	1907	2	27	8	1016.1	Reykjavík	64.12747	21.90277
1	1907	2	27	14	1016.2	Reykjavík	64.12747	21.90277
1	1907	2	27	17	1015.4	Reykjavík	64.12747	21.90277
1	1907	2	27	23	1014.9	Reykjavík	64.12747	21.90277
1	1907	2	28	8	1011.0	Reykjavík	64.12747	21.90277
1	1907	2	28	14	1007.5	Reykjavík	64.12747	21.90277
1	1907	2	28	17	1005.5	Reykjavík	64.12747	21.90277
1	1907	2	28	23	1007.9	Reykjavík	64.12747	21.90277
1	1907	3	1	8	1012.1	Reykjavík	64.12747	21.90277
1	1907	3	1	14	1010.2	Reykjavík	64.12747	21.90277
1	1907	3	1	17	1006.5	Reykjavík	64.12747	21.90277
1	1907	3	1	23	995.8	Reykjavík	64.12747	21.90277
1	1907	3	2	8	997.8	Reykjavík	64.12747	21.90277
1	1907	3	2	14	999.1	Reykjavík	64.12747	21.90277
1	1907	3	2	17	1000.1	Reykjavík	64.12747	21.90277
1	1907	3	2	23	998.6	Reykjavík	64.12747	21.90277
1	1907	3	3	8	987.0	Reykjavík	64.12747	21.90277
1	1907	3	3	14	965.7	Reykjavík	64.12747	21.90277
1	1907	3	3	17	985.5	Reykjavík	64.12747	21.90277
1	1907	3	3	23	983.7	Reykjavík	64.12747	21.90277
1	1907	3	4	8	980.9	Reykjavík	64.12747	21.90277
1	1907	3	4	14	975.0	Reykjavík	64.12747	21.90277
1	1907	3	4	17	976.7	Reykjavík	64.12747	21.90277
1	1907	3	4	23	978.2	Reykjavík	64.12747	21.90277
1	1907	3	5	8	978.6	Reykjavík	64.12747	21.90277
1	1907	3	5	14	982.3	Reykjavík	64.12747	21.90277
1	1907	3	5	17	985.9	Reykjavík	64.12747	21.90277
1	1907	3	5	23	995.3	Reykjavík	64.12747	21.90277
1	1907	3	6	8	994.2	Reykjavík	64.12747	21.90277
1	1907	3	6	14	996.7	Reykjavík	64.12747	21.90277
1	1907	3	6	17	995.8	Reykjavík	64.12747	21.90277
1	1907	3	6	23	990.9	Reykjavík	64.12747	21.90277
1	1907	3	7	8	989.4	Reykjavík	64.12747	21.90277
1	1907	3	7	14	993.3	Reykjavík	64.12747	21.90277
1	1907	3	7	17	993.3	Reykjavík	64.12747	21.90277
1	1907	3	7	23	1001.9	Reykjavík	64.12747	21.90277
1	1907	3	8	8	1015.0	Reykjavík	64.12747	21.90277
1	1907	3	8	14	1023.9	Reykjavík	64.12747	21.90277
1	1907	3	8	17	1025.4	Reykjavík	64.12747	21.90277
1	1907	3	8	23	1027.4	Reykjavík	64.12747	21.90277
1	1907	3	9	8	1025.9	Reykjavík	64.12747	21.90277
1	1907	3	9	14	1022.3	Reykjavík	64.12747	21.90277
1	1907	3	9	17	1016.6	Reykjavík	64.12747	21.90277
1	1907	3	9	23	1013.8	Reykjavík	64.12747	21.90277
1	1907	3	10	8	1016.3	Reykjavík	64.12747	21.90277
1	1907	3	10	14	1019.9	Reykjavík	64.12747	21.90277
1	1907	3	10	17	1021.6	Reykjavík	64.12747	21.90277
1	1907	3	10	23	1021.9	Reykjavík	64.12747	21.90277
1	1907	3	11	8	1016.3	Reykjavík	64.12747	21.90277
1	1907	3	11	14	1005.3	Reykjavík	64.12747	21.90277
1	1907	3	11	17	998.3	Reykjavík	64.12747	21.90277
1	1907	3	11	23	997.3	Reykjavík	64.12747	21.90277
1	1907	3	12	8	996.9	Reykjavík	64.12747	21.90277
1	1907	3	12	14	994.3	Reykjavík	64.12747	21.90277
1	1907	3	12	17	992.5	Reykjavík	64.12747	21.90277
1	1907	3	12	23	987.8	Reykjavík	64.12747	21.90277
1	1907	3	13	8	984.6	Reykjavík	64.12747	21.90277
1	1907	3	13	14	991.7	Reykjavík	64.12747	21.90277
1	1907	3	13	17	993.4	Reykjavík	64.12747	21.90277
1	1907	3	13	23	999.8	Reykjavík	64.12747	21.90277
1	1907	3	14	8	1005.4	Reykjavík	64.12747	21.90277
1	1907	3	14	14	1004.2	Reykjavík	64.12747	21.90277
1	1907	3	14	17	1001.5	Reykjavík	64.12747	21.90277
