1863,12,30,Wednesday,DWR_1863_12-25.jpg
NAIRN, 30.03, 38
ABERDEEN, 30.01, 39
LEITH, -999.00, 41
BERWICK, 999.00, 999
COPENHAGEN, 999.00, 999
ARDROSSAN, 30.15, 43
PORTRUSH, 999.00, 999
SHIELDS, 30.09, 41
SCARBOROUGH, 30.06, 42
HELIGOLAND, 29.97, 35
LIVERPOOL, 30.16, 44
HOLYHEAD, 30.16, 45
GALWAY, 30.20, 39
HELDER, 999.00, 999
YARMOUTH, 30.07, 43
VALENTIA, 30.16, 40
QUEENSTOWN, 30.28, 43
LONDON, 30.15, 42
DOVER, 30.10, 46
PORTSMOUTH, 30.21, 42
WEYMOUTH, 30.22, 42
PORTLAND, 999.00, 999
PLYMOUTH, 30.25, 42
PENZANCE, 30.27, 45
JERSEY, 999.00, 999
BREST, 30.24, 43
LORIENT, 30.20, 46
ROCHEFORT, 30.24, 48
BAYONNE, 999.00, 999
LISBON, 999.00, 999
