1863,03,13,Friday,DWR_1863_03-11.jpg
NAIRN, 29.44, 33
ABERDEEN, 29.43, 38
LEITH, 29.36, 41
BERWICK, 999.00, 999
COPENHAGEN, 29.68, 32
ARDROSSAN, 29.32, 39
PORTRUSH, 29.28, 39
SHIELDS, 29.33, 41
SCARBOROUGH, 29.19, 41
HELIGOLAND, 29.44, 35
LIVERPOOL, 29.26, 39
HOLYHEAD, 29.18, 43
GALWAY, 29.15, 41
HELDER, 29.29, 41
YARMOUTH, 29.26, 39
VALENTIA, 29.22, 47
QUEENSTOWN, 29.19, 43
LONDON, 29.27, 37
DOVER, 999.00, 999
PORTSMOUTH, 29.28, 41
WEYMOUTH, 29.32, 41
PORTLAND, 999.00, 999
PLYMOUTH, 29.31, 41
PENZANCE, 29.33, 42
JERSEY, 999.00, 999
BREST, -999.00, 43
LORIENT, 29.37, 41
ROCHEFORT, 29.37, 45
BAYONNE, 999.00, 45
LISBON, 999.00, 999
