1861,7,15,Monday,DWR_1861_07-9.jpg
NAIRN,999,999,,
ABERDEEN,29.68,58,,
LEITH,29.65,59,,
BERWICK,29.68,59,,
COPENHAGEN,999,999,,
ARDROSSAN,29.66,59,,
PORTRUSH,29.62,62,,
SHIELDS,29.71,60,,
SCARBOROUGH,29.71,61,,
HELIGOLAND,999,999,,
LIVERPOOL,29.71,64,,
HOLYHEAD,999,999,,
GALWAY,29.68,60,,
HELDER,999,999,,
YARMOUTH,29.71,64,,
VALENTIA,29.71,57,,
QUEENSTOWN,29.64,61,,
LONDON,29.68,62,,
DOVER,29.66,62,,
PORTSMOUTH,29.64,66,,
WEYMOUTH,999,999,,
PORTLAND,29.64,62,,
PLYMOUTH,29.59,63,,
PENZANCE,29.65,63,,
JERSEY,999,999,,
BREST,999,999,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,999,999,,
LISBON,999,999,,
