1862,6,17,Tuesday,DWR_1862_06-17.jpg
NAIRN,29.89,55,,
ABERDEEN,30.02,53,,
LEITH,29.95,58,,
BERWICK,30.02,56,,
COPENHAGEN,999,999,,
ARDROSSAN,29.93,54,,
PORTRUSH,29.95,50,,
SHIELDS,30.04,53,,
SCARBOROUGH,30.06,56,,
HELIGOLAND,29.95,57,,
LIVERPOOL,30.1,59,,
HOLYHEAD,999,999,,
GALWAY,30,55,,
HELDER,29.97,57,,
YARMOUTH,30.05,55,,
VALENTIA,30.08,55,,
QUEENSTOWN,30.1,55,,
LONDON,30.12,56,,
DOVER,30.08,61,,
PORTSMOUTH,30.12,60,,
WEYMOUTH,999,999,,
PORTLAND,30.13,61,,
PLYMOUTH,30.14,57,,
PENZANCE,30.22,56,,
JERSEY,30.22,60,,
BREST,30.23,52,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,999,66,,
LISBON,30.06,75,,
