1863,03,14,Saturday,DWR_1863_03-12.jpg
NAIRN, 29.40, 31
ABERDEEN, 29.38, 38
LEITH, 29.36, 41
BERWICK, 999.00, 999
COPENHAGEN, 29.54, 32
ARDROSSAN, 29.33, 39
PORTRUSH, 29.26, 39
SHIELDS, 29.44, 43
SCARBOROUGH, 29.44, 39
HELIGOLAND, 29.58, 36
LIVERPOOL, 29.42, 37
HOLYHEAD, 29.28, 42
GALWAY, 29.27, 42
HELDER, 29.56, 40
YARMOUTH, 29.54, 37
VALENTIA, 29.43, 45
QUEENSTOWN, 29.36, 43
LONDON, 29.54, -999
DOVER, 999.00, 999
PORTSMOUTH, 29.48, 41
WEYMOUTH, 29.46, 45
PORTLAND, 999.00, 999
PLYMOUTH, 29.48, 42
PENZANCE, 29.45, 44
JERSEY, 999.00, 999
BREST, 29.41, 46
LORIENT, 29.57, 41
ROCHEFORT, 29.69, 43
BAYONNE, 999.00, 50
LISBON, 999.00, 999
