1862,12,20,Saturday,DWR_1862_12-19.jpg
NAIRN,29.34,42,,
ABERDEEN,29.25,41,,
LEITH,29.34,42,,
BERWICK,29.24,41,,
COPENHAGEN,999,999,,
ARDROSSAN,29.55,43,,
PORTRUSH,999,999,,
SHIELDS,29.24,40,,
SCARBOROUGH,29.2,40,,
HELIGOLAND,28.88,40,,
LIVERPOOL,29.6,42,,
HOLYHEAD,29.69,42,,
GALWAY,30,40,,
HELDER,29.1,40,,
YARMOUTH,29.32,47,,
VALENTIA,30.11,45,,
QUEENSTOWN,30.01,46,,
LONDON,29.54,40,,
DOVER,29.55,48,,
PORTSMOUTH,29.7,42,,
WEYMOUTH,29.77,42,,
PORTLAND,999,999,,
PLYMOUTH,29.91,43,,
PENZANCE,30.04,46,,
JERSEY,29.93,43,,
BREST,30.07,48,,
LORIENT,29.95,999,,
ROCHEFORT,30.08,50,,
BAYONNE,999,54,,
LISBON,999,999,,
