1861,11,12,Tuesday,DWR_1861_11-10.jpg
NAIRN,29.57,43,,
ABERDEEN,29.46,42,,
LEITH,29.54,41,,
BERWICK,29.53,41,,
COPENHAGEN,29.85,39,,
ARDROSSAN,29.57,39,,
PORTRUSH,999,42,,
SHIELDS,29.58,42,,
SCARBOROUGH,29.66,39,,
HELIGOLAND,999,999,,
LIVERPOOL,29.69,42,,
HOLYHEAD,999,999,,
GALWAY,29.57,45,,
HELDER,29.85,42,,
YARMOUTH,29.79,39,,
VALENTIA,29.67,44,,
QUEENSTOWN,29.69,40,,
LONDON,29.81,42,,
DOVER,29.81,51,,
PORTSMOUTH,29.76,46,,
WEYMOUTH,999,999,,
PORTLAND,29.76,46,,
PLYMOUTH,29.7,41,,
PENZANCE,29.76,43,,
JERSEY,999,999,,
BREST,29.68,48,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,29.89,63,,
LISBON,999,999,,
