1863,08,08,Saturday,DWR_1863_08-7.jpg
NAIRN, 29.57, 64
ABERDEEN, 29.68, 64
LEITH, 29.74, 69
BERWICK, 999.00, 999
COPENHAGEN, 999.00, 999
ARDROSSAN, 999.00, 999
PORTRUSH, 999.00, 999
SHIELDS, 29.90, 69
SCARBOROUGH, 29.98, 66
HELIGOLAND, 30.11, 63
LIVERPOOL, 30.00, 67
HOLYHEAD, 29.92, 60
GALWAY, 29.75, 63
HELDER, 999.00, 999
YARMOUTH, 30.12, 68
VALENTIA, -999.00, 62
QUEENSTOWN, 29.89, 66
LONDON, 30.16, 70
DOVER, 30.19, 69
PORTSMOUTH, 30.15, 66
WEYMOUTH, 30.16, 63
PORTLAND, 999.00, 999
PLYMOUTH, 30.14, 65
PENZANCE, 30.14, 64
JERSEY, 999.00, 999
BREST, 30.16, 64
LORIENT, 30.12, 68
ROCHEFORT, 30.20, 68
BAYONNE, 999.00, 999
LISBON, 999.00, 999
