1863,07,11,Saturday,DWR_1863_07-9.jpg
NAIRN, 30.39, 65
ABERDEEN, 30.41, 63
LEITH, 30.40, 67
BERWICK, 999.00, 999
COPENHAGEN, 999.00, 999
ARDROSSAN, 999.00, 999
PORTRUSH, 999.00, 999
SHIELDS, 30.45, 67
SCARBOROUGH, -999.00, -999
HELIGOLAND, 30.39, 63
LIVERPOOL, 30.42, 67
HOLYHEAD, 30.39, 62
GALWAY, 30.46, 61
HELDER, 30.40, 66
YARMOUTH, 30.42, 60
VALENTIA, 30.47, 63
QUEENSTOWN, 30.42, 65
LONDON, 30.40, 67
DOVER, 30.40, 68
PORTSMOUTH, 30.36, 68
WEYMOUTH, 30.39, 68
PORTLAND, 999.00, 999
PLYMOUTH, 30.39, 69
PENZANCE, 30.42, 66
JERSEY, 999.00, 999
BREST, 30.32, 66
LORIENT, 30.24, 66
ROCHEFORT, 30.20, 70
BAYONNE, 999.00, 999
LISBON, 999.00, 999
