1862,3,28,Friday,DWR_1862_03-22.jpg
NAIRN,29.41,39,,
ABERDEEN,29.43,40,,
LEITH,29.36,43,,
BERWICK,29.37,46,,
COPENHAGEN,29.37,34,,
ARDROSSAN,29.29,42,,
PORTRUSH,29.25,44,,
SHIELDS,29.34,42,,
SCARBOROUGH,29.3,42,,
HELIGOLAND,29.3,41,,
LIVERPOOL,29.08,47,,
HOLYHEAD,999,999,,
GALWAY,29.15,50,,
HELDER,29.26,49,,
YARMOUTH,29.23,45,,
VALENTIA,29.07,50,,
QUEENSTOWN,29.14,53,,
LONDON,29.24,48,,
DOVER,29.21,49,,
PORTSMOUTH,999,48,,
WEYMOUTH,999,999,,
PORTLAND,29.26,47,,
PLYMOUTH,29.2,47,,
PENZANCE,29.22,50,,
JERSEY,29.25,48,,
BREST,29.2,51,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,999,58,,
LISBON,999,999,,
