1862,10,15,Wednesday,DWR_1862_10-12.jpg
NAIRN,29.52,45,,
ABERDEEN,29.57,50,,
LEITH,29.59,51,,
BERWICK,29.6,54,,
COPENHAGEN,30.22,46,,
ARDROSSAN,29.56,50,,
PORTRUSH,29.51,47,,
SHIELDS,29.62,54,,
SCARBOROUGH,29.64,58,,
HELIGOLAND,30.02,59,,
LIVERPOOL,29.67,54,,
HOLYHEAD,29.64,52,,
GALWAY,29.61,48,,
HELDER,29.85,60,,
YARMOUTH,29.68,63,,
VALENTIA,29.66,48,,
QUEENSTOWN,29.65,50,,
LONDON,29.66,65,,
DOVER,29.73,65,,
PORTSMOUTH,29.64,63,,
WEYMOUTH,29.66,63,,
PORTLAND,999,999,,
PLYMOUTH,29.7,54,,
PENZANCE,29.74,55,,
JERSEY,29.72,63,,
BREST,29.74,57,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,999,75,,
LISBON,999,999,,
