1862,6,27,Friday,DWR_1862_06-30.jpg
NAIRN,29.68,54,,
ABERDEEN,29.63,50,,
LEITH,29.63,54,,
BERWICK,29.63,55,,
COPENHAGEN,29.71,64,,
ARDROSSAN,29.65,54,,
PORTRUSH,999,52,,
SHIELDS,29.64,53,,
SCARBOROUGH,29.68,55,,
HELIGOLAND,29.71,55,,
LIVERPOOL,29.8,54,,
HOLYHEAD,999,999,,
GALWAY,30.03,55,,
HELDER,29.75,56,,
YARMOUTH,29.78,56,,
VALENTIA,30.06,56,,
QUEENSTOWN,30.03,56,,
LONDON,29.86,56,,
DOVER,29.85,61,,
PORTSMOUTH,29.88,57,,
WEYMOUTH,999,999,,
PORTLAND,29.92,58,,
PLYMOUTH,29.94,58,,
PENZANCE,30.03,57,,
JERSEY,29.97,60,,
BREST,29.99,56,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,999,66,,
LISBON,999,999,,
