1861,5,10,Friday,DWR_1861_05-8.jpg
NAIRN,29.81,42,,
ABERDEEN,29.81,39,,
LEITH,29.86,46,,
BERWICK,29.82,46,,
COPENHAGEN,999,999,,
ARDROSSAN,29.86,44,,
PORTRUSH,29.86,46,,
SHIELDS,29.84,42,,
SCARBOROUGH,29.83,43,,
HELIGOLAND,999,999,,
LIVERPOOL,29.82,48,,
HOLYHEAD,999,999,,
GALWAY,999,47,,
HELDER,999,999,,
YARMOUTH,29.81,47,,
VALENTIA,29.85,47,,
QUEENSTOWN,29.79,47,,
LONDON,29.72,48,,
DOVER,29.69,48,,
PORTSMOUTH,29.63,51,,
WEYMOUTH,999,999,,
PORTLAND,29.67,47,,
PLYMOUTH,29.63,49,,
PENZANCE,29.68,51,,
JERSEY,29.59,50,,
BREST,999,999,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,999,999,,
LISBON,999,999,,
