1863,01,19,Monday,DWR_1863_01-15.jpg
NAIRN, 28.85, 39
ABERDEEN, 28.86, 38
LEITH, 29.02, 43
BERWICK, 999.00, 999
COPENHAGEN, 28.57, 33
ARDROSSAN, 29.17, 45
PORTRUSH, 29.26, 44
SHIELDS, 29.06, 42
SCARBOROUGH, 29.04, 43
HELIGOLAND, 28.76, 40
LIVERPOOL, 29.30, 45
HOLYHEAD, 29.39, 46
GALWAY, 29.59, 47
HELDER, 28.90, 44
YARMOUTH, 29.14, 43
VALENTIA, -999.00, 49
QUEENSTOWN, 29.70, 49
LONDON, 29.34, 47
DOVER, 999.00, 999
PORTSMOUTH, 29.44, 47
WEYMOUTH, 29.54, 50
PORTLAND, 999.00, 999
PLYMOUTH, 29.66, 51
PENZANCE, 29.74, 51
JERSEY, 29.66, 50
BREST, 29.83, 52
LORIENT, 29.73, 34
ROCHEFORT, 29.82, 48
BAYONNE, 999.00, 50
LISBON, 999.00, 999
