1863,05,16,Saturday,DWR_1863_05-13.jpg
NAIRN, 29.56, 51
ABERDEEN, 29.61, 53
LEITH, 29.63, 56
BERWICK, 999.00, 999
COPENHAGEN, 29.77, 55
ARDROSSAN, 29.64, 50
PORTRUSH, 29.58, 49
SHIELDS, 29.74, 54
SCARBOROUGH, 29.76, 53
HELIGOLAND, 29.90, 52
LIVERPOOL, 29.80, 53
HOLYHEAD, 29.73, 53
GALWAY, 29.62, 54
HELDER, 29.96, 53
YARMOUTH, 29.90, 55
VALENTIA, 29.69, 55
QUEENSTOWN, 29.73, 55
LONDON, 29.93, 54
DOVER, 29.96, 60
PORTSMOUTH, 29.92, 55
WEYMOUTH, 29.94, -999
PORTLAND, 999.00, 999
PLYMOUTH, 29.93, 57
PENZANCE, 29.93, 55
JERSEY, 999.00, 999
BREST, 30.00, 55
LORIENT, 30.00, 55
ROCHEFORT, 30.12, 59
BAYONNE, 999.00, 999
LISBON, 30.12, 63
