1862,6,16,Monday,DWR_1862_06-15.jpg
NAIRN,30.03,50,,
ABERDEEN,29.99,51,,
LEITH,29.99,56,,
BERWICK,30,56,,
COPENHAGEN,999,999,,
ARDROSSAN,30,55,,
PORTRUSH,30.06,51,,
SHIELDS,29.98,53,,
SCARBOROUGH,29.95,54,,
HELIGOLAND,29.88,67,,
LIVERPOOL,30.01,55,,
HOLYHEAD,999,999,,
GALWAY,30.13,56,,
HELDER,29.89,59,,
YARMOUTH,29.92,57,,
VALENTIA,30.15,53,,
QUEENSTOWN,30.09,53,,
LONDON,29.95,56,,
DOVER,29.94,63,,
PORTSMOUTH,29.96,58,,
WEYMOUTH,999,999,,
PORTLAND,29.99,58,,
PLYMOUTH,29.99,58,,
PENZANCE,30.07,59,,
JERSEY,29.98,60,,
BREST,30.02,55,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,999,64,,
LISBON,30.12,65,,
