1863,06,02,Tuesday,DWR_1863_06-1.jpg
NAIRN, 30.01, 60
ABERDEEN, 30.04, 61
LEITH, 30.04, 59
BERWICK, 999.00, 999
COPENHAGEN, 30.33, 53
ARDROSSAN, 30.02, 58
PORTRUSH, 999.00, 999
SHIELDS, 30.14, 59
SCARBOROUGH, 30.18, 54
HELIGOLAND, 30.30, 52
LIVERPOOL, 30.12, 60
HOLYHEAD, 30.04, 55
GALWAY, 29.94, 57
HELDER, 30.25, 56
YARMOUTH, 30.22, 57
VALENTIA, 29.93, -999
QUEENSTOWN, 29.97, 61
LONDON, 30.17, 56
DOVER, 30.02, 59
PORTSMOUTH, 30.11, 57
WEYMOUTH, 30.12, 59
PORTLAND, 999.00, 999
PLYMOUTH, 30.08, 61
PENZANCE, 30.07, 59
JERSEY, 999.00, 999
BREST, 30.04, 63
LORIENT, 30.00, 63
ROCHEFORT, 30.12, 63
BAYONNE, 29.88, 68
LISBON, 29.99, 72
