1863,04,17,Friday,DWR_1863_04-14.jpg
NAIRN, 30.01, 48
ABERDEEN, 30.03, 47
LEITH, 30.05, 50
BERWICK, 999.00, 999
COPENHAGEN, 30.16, 46
ARDROSSAN, 30.10, 49
PORTRUSH, 30.08, 49
SHIELDS, 30.13, 49
SCARBOROUGH, -999.00, -999
HELIGOLAND, 30.06, 46
LIVERPOOL, 30.17, 49
HOLYHEAD, 30.11, 46
GALWAY, 30.15, 50
HELDER, 30.05, 49
YARMOUTH, 30.12, 50
VALENTIA, 30.20, 50
QUEENSTOWN, 30.20, 51
LONDON, 30.16, 51
DOVER, 30.13, 51
PORTSMOUTH, 30.14, 50
WEYMOUTH, 30.19, 53
PORTLAND, 999.00, 999
PLYMOUTH, 30.21, 55
PENZANCE, 30.24, 52
JERSEY, 999.00, 999
BREST, 30.24, 50
LORIENT, 30.12, 50
ROCHEFORT, 30.16, 48
BAYONNE, 999.00, 999
LISBON, 29.96, 61
