1863,03,09,Monday,DWR_1863_03-7.jpg
NAIRN, 29.53, -999
ABERDEEN, 29.60, 38
LEITH, 29.57, 41
BERWICK, 999.00, 999
COPENHAGEN, 29.77, 39
ARDROSSAN, 29.53, 40
PORTRUSH, 29.54, 38
SHIELDS, 29.62, 42
SCARBOROUGH, 29.59, 40
HELIGOLAND, 29.65, 32
LIVERPOOL, 29.59, 41
HOLYHEAD, 29.56, 42
GALWAY, 29.57, 37
HELDER, 29.51, 40
YARMOUTH, 29.60, 36
VALENTIA, 999.00, 999
QUEENSTOWN, 29.58, 41
LONDON, 29.64, 32
DOVER, 999.00, 999
PORTSMOUTH, 29.62, 39
WEYMOUTH, 29.64, 37
PORTLAND, 999.00, 999
PLYMOUTH, 29.66, 38
PENZANCE, 29.67, 36
JERSEY, 999.00, 999
BREST, 29.61, 45
LORIENT, 29.57, 39
ROCHEFORT, 29.53, 41
BAYONNE, 999.00, 49
LISBON, 999.00, 999
