1863,04,14,Tuesday,DWR_1863_04-11.jpg
NAIRN, 30.01, 46
ABERDEEN, 30.03, 46
LEITH, 29.98, 46
BERWICK, 999.00, 999
COPENHAGEN, 999.00, 999
ARDROSSAN, 29.93, 45
PORTRUSH, 29.88, 48
SHIELDS, 30.05, 47
SCARBOROUGH, 29.98, 46
HELIGOLAND, 30.00, 43
LIVERPOOL, 29.95, 46
HOLYHEAD, 29.89, 49
GALWAY, 29.84, 49
HELDER, 29.99, 46
YARMOUTH, 29.99, 45
VALENTIA, 29.83, 46
QUEENSTOWN, 29.86, 52
LONDON, 29.98, 46
DOVER, 29.98, 49
PORTSMOUTH, 29.94, 51
WEYMOUTH, 29.95, 51
PORTLAND, 999.00, 999
PLYMOUTH, -999.00, -999
PENZANCE, 29.99, 49
JERSEY, 999.00, 999
BREST, 30.08, 48
LORIENT, 29.96, 52
ROCHEFORT, 30.00, 52
BAYONNE, 999.00, 999
LISBON, 29.90, 57
