1863,06,25,Thursday,DWR_1863_06-22.jpg
NAIRN, 29.93, 56
ABERDEEN, 29.95, 60
LEITH, 30.02, 61
BERWICK, 999.00, 999
COPENHAGEN, 30.13, 67
ARDROSSAN, 30.06, 57
PORTRUSH, 999.00, 999
SHIELDS, 30.09, 60
SCARBOROUGH, -999.00, -999
HELIGOLAND, 30.10, 63
LIVERPOOL, 30.14, 60
HOLYHEAD, 30.13, 60
GALWAY, 30.26, 61
HELDER, 30.08, 66
YARMOUTH, 30.08, 60
VALENTIA, 30.22, 61
QUEENSTOWN, 30.20, 58
LONDON, 30.10, 61
DOVER, 30.06, 999
PORTSMOUTH, 30.10, 60
WEYMOUTH, 30.16, 61
PORTLAND, 999.00, 999
PLYMOUTH, -999.00, -999
PENZANCE, 30.24, 60
JERSEY, 999.00, 999
BREST, 30.24, 57
LORIENT, 30.16, 59
ROCHEFORT, 999.00, 999
BAYONNE, 30.04, 68
LISBON, 999.00, 999
