1861,12,18,Wednesday,DWR_1861_12-16.jpg
NAIRN,30.16,41,,
ABERDEEN,30.06,41,,
LEITH,30.11,46,,
BERWICK,30.02,46,,
COPENHAGEN,29.4,37,,
ARDROSSAN,30.14,46,,
PORTRUSH,30.18,49,,
SHIELDS,999,45,,
SCARBOROUGH,29.9,45,,
HELIGOLAND,999,999,,
LIVERPOOL,30.06,46,,
HOLYHEAD,999,999,,
GALWAY,30.27,45,,
HELDER,29.74,44,,
YARMOUTH,29.87,45,,
VALENTIA,30.32,46,,
QUEENSTOWN,30.27,45,,
LONDON,29.98,46,,
DOVER,29.92,47,,
PORTSMOUTH,30.03,46,,
WEYMOUTH,999,999,,
PORTLAND,30.08,46,,
PLYMOUTH,30.17,48,,
PENZANCE,30.21,48,,
JERSEY,999,999,,
BREST,30.18,48,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,30.23,52,,
LISBON,30.03,51,,
