1862,5,30,Friday,DWR_1862_05-27.jpg
NAIRN,29.66,57,,
ABERDEEN,29.73,53,,
LEITH,29.63,54,,
BERWICK,29.71,55,,
COPENHAGEN,30.02,55,,
ARDROSSAN,29.55,57,,
PORTRUSH,29.63,54,,
SHIELDS,29.68,55,,
SCARBOROUGH,29.69,54,,
HELIGOLAND,29.95,59,,
LIVERPOOL,29.56,60,,
HOLYHEAD,999,999,,
GALWAY,29.68,60,,
HELDER,29.75,59,,
YARMOUTH,29.61,57,,
VALENTIA,29.71,56,,
QUEENSTOWN,29.63,57,,
LONDON,29.52,60,,
DOVER,29.51,60,,
PORTSMOUTH,29.44,61,,
WEYMOUTH,999,999,,
PORTLAND,29.45,60,,
PLYMOUTH,29.43,60,,
PENZANCE,29.55,56,,
JERSEY,29.47,61,,
BREST,29.51,57,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,999,61,,
LISBON,29.91,55,,
