1861,4,10,Wednesday,DWR_1861_04-8.jpg
NAIRN,30.24,50,,
ABERDEEN,30.29,46,,
LEITH,30.39,50,,
BERWICK,30.42,45,,
COPENHAGEN,999,999,,
ARDROSSAN,30.4,46,,
PORTRUSH,30.36,49,,
SHIELDS,30.49,44,,
SCARBOROUGH,30.55,42,,
HELIGOLAND,999,999,,
LIVERPOOL,30.58,44,,
HOLYHEAD,999,999,,
GALWAY,30.43,48,,
HELDER,999,999,,
YARMOUTH,30.62,44,,
VALENTIA,30.46,47,,
QUEENSTOWN,30.5,50,,
LONDON,30.58,44,,
DOVER,30.57,48,,
PORTSMOUTH,30.58,46,,
WEYMOUTH,999,999,,
PORTLAND,30.57,41,,
PLYMOUTH,30.54,46,,
PENZANCE,30.56,48,,
JERSEY,999,999,,
BREST,999,999,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,999,999,,
LISBON,999,999,,
