1861,5,23,Thursday,DWR_1861_05-18.jpg
NAIRN,29.87,60,,
ABERDEEN,29.88,57,,
LEITH,29.97,57,,
BERWICK,29.99,58,,
COPENHAGEN,999,999,,
ARDROSSAN,30.03,55,,
PORTRUSH,30.05,55,,
SHIELDS,30.03,60,,
SCARBOROUGH,30.06,60,,
HELIGOLAND,999,999,,
LIVERPOOL,30.15,58,,
HOLYHEAD,999,999,,
GALWAY,30.17,59,,
HELDER,999,999,,
YARMOUTH,30.15,62,,
VALENTIA,30.23,62,,
QUEENSTOWN,30.18,63,,
LONDON,30.18,64,,
DOVER,30.17,67,,
PORTSMOUTH,999,999,,
WEYMOUTH,999,999,,
PORTLAND,30.19,62,,
PLYMOUTH,30.18,62,,
PENZANCE,30.22,61,,
JERSEY,30.23,65,,
BREST,999,999,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,999,999,,
LISBON,999,999,,
