1863,04,11,Saturday,DWR_1863_04-9.jpg
NAIRN, 29.68, 40
ABERDEEN, 29.70, 46
LEITH, 29.73, 47
BERWICK, 999.00, 999
COPENHAGEN, 30.20, 43
ARDROSSAN, 29.81, 46
PORTRUSH, 29.82, 45
SHIELDS, 29.79, 51
SCARBOROUGH, 29.77, 49
HELIGOLAND, 30.11, 43
LIVERPOOL, 29.86, 47
HOLYHEAD, 29.85, 48
GALWAY, 29.92, 48
HELDER, 29.91, 49
YARMOUTH, 29.82, 50
VALENTIA, 29.95, 57
QUEENSTOWN, 29.92, 48
LONDON, 29.80, 52
DOVER, 29.79, 52
PORTSMOUTH, 29.78, 52
WEYMOUTH, 29.85, 47
PORTLAND, 999.00, 999
PLYMOUTH, 29.85, 48
PENZANCE, 29.87, 46
JERSEY, 999.00, 999
BREST, 29.80, 48
LORIENT, -999.00, 48
ROCHEFORT, 29.84, 50
BAYONNE, 999.00, 999
LISBON, 999.00, 999
