1861,11,13,Wednesday,DWR_1861_11-11.jpg
NAIRN,29.73,29,,
ABERDEEN,29.71,35,,
LEITH,29.73,41,,
BERWICK,29.74,39,,
COPENHAGEN,29.95,41,,
ARDROSSAN,999,999,,
PORTRUSH,29.67,39,,
SHIELDS,29.77,37,,
SCARBOROUGH,29.76,37,,
HELIGOLAND,999,999,,
LIVERPOOL,29.73,38,,
HOLYHEAD,999,999,,
GALWAY,29.65,37,,
HELDER,29.8,48,,
YARMOUTH,29.76,39,,
VALENTIA,29.66,39,,
QUEENSTOWN,29.65,40,,
LONDON,29.76,40,,
DOVER,29.74,49,,
PORTSMOUTH,29.73,44,,
WEYMOUTH,999,999,,
PORTLAND,29.69,46,,
PLYMOUTH,29.64,44,,
PENZANCE,29.6,43,,
JERSEY,999,999,,
BREST,29.33,48,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,29.74,62,,
LISBON,999,999,,
