1862,2,12,Wednesday,DWR_1862_02-11.jpg
NAIRN,30.17,47,,
ABERDEEN,30.13,42,,
LEITH,30.14,38,,
BERWICK,30.15,43,,
COPENHAGEN,29.75,29,,
ARDROSSAN,30.19,41,,
PORTRUSH,30.21,40,,
SHIELDS,30.12,43,,
SCARBOROUGH,30.09,42,,
HELIGOLAND,29.9,34,,
LIVERPOOL,30.14,42,,
HOLYHEAD,999,999,,
GALWAY,30.27,40,,
HELDER,29.97,39,,
YARMOUTH,30.06,42,,
VALENTIA,999,41,,
QUEENSTOWN,30.24,43,,
LONDON,30.08,42,,
DOVER,30.06,42,,
PORTSMOUTH,30.1,39,,
WEYMOUTH,999,999,,
PORTLAND,30.13,42,,
PLYMOUTH,30.14,37,,
PENZANCE,30.2,42,,
JERSEY,999,999,,
BREST,30.16,42,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,30.18,29,,
LISBON,30.07,36,,
