1861,3,13,Wednesday,DWR_1861_03-10.jpg
NAIRN,29.81,42,,
ABERDEEN,29.81,36,,
LEITH,29.91,42,,
BERWICK,29.83,42,,
COPENHAGEN,999,999,,
ARDROSSAN,29.97,41,,
PORTRUSH,30,43,,
SHIELDS,29.81,46,,
SCARBOROUGH,29.71,41,,
HELIGOLAND,999,999,,
LIVERPOOL,29.89,42,,
HOLYHEAD,999,999,,
GALWAY,30.13,44,,
HELDER,999,999,,
YARMOUTH,29.66,39,,
VALENTIA,30.19,47,,
QUEENSTOWN,30.14,44,,
LONDON,29.7,42,,
DOVER,29.64,40,,
PORTSMOUTH,29.01,44,,
WEYMOUTH,999,999,,
PORTLAND,29.86,43,,
PLYMOUTH,29.92,45,,
PENZANCE,30.05,47,,
JERSEY,29.89,46,,
BREST,999,999,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,999,999,,
LISBON,999,999,,
