1862,5,23,Friday,DWR_1862_05-21.jpg
NAIRN,29.46,53,,
ABERDEEN,29.51,50,,
LEITH,29.48,53,,
BERWICK,29.53,52,,
COPENHAGEN,29.83,54,,
ARDROSSAN,29.43,53,,
PORTRUSH,29.46,53,,
SHIELDS,29.54,52,,
SCARBOROUGH,29.58,52,,
HELIGOLAND,29.85,54,,
LIVERPOOL,29.61,56,,
HOLYHEAD,999,999,,
GALWAY,29.62,57,,
HELDER,29.84,52,,
YARMOUTH,29.74,52,,
VALENTIA,29.7,52,,
QUEENSTOWN,29.65,59,,
LONDON,29.78,54,,
DOVER,29.82,55,,
PORTSMOUTH,29.8,53,,
WEYMOUTH,999,999,,
PORTLAND,29.79,55,,
PLYMOUTH,29.85,57,,
PENZANCE,29.81,56,,
JERSEY,29.93,56,,
BREST,29.9,56,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,999,65,,
LISBON,999,999,,
